"","hsa_mir_135b","hsa_mir_190b","hsa_mir_224","hsa_mir_452","hsa_mir_577","hsa_mir_934","SCARNA6","SNORD93","DEPDC6","PA2G4P4","C7orf30","UBE2N","POU3F3","C1orf64","FAM177B","IQGAP1","FABP9","KRTAP3_1","MIR877","SEMA6B","LASS6_253782","C9orf116_138162","NFIL3_4783","MUM1L1_139221","RALGPS2_55103","PLA2G12A_81579","REPS2_9185","KCTD3_51133","SERPINB4_6318","KIAA1598_57698","MDP1_145553","IL20_50604","C9orf169_375791","BCAM_4059","INA_9118","KRT17_3872","HR_55806","UBE2U_148581","ANXA9_8416","TNFRSF10D_8793","FUT8_2530","CBX2_84733","ZNF799_90576","CPA4_51200","C5orf44_80006","METRN_79006","YBX1_4904","ACADSB_36","FLJ45983_399717","RAD50_10111","MED13L_23389","ADCY1_107","CHAD_1101","DLX5_1749","SLC7A8_23428","CYP4Z2P_163720","HRCT1_646962","HEXIM2_124790","SPIB_6689","CHRD_8646","RAP2A_5911","CAMKV_79012","RIPK4_54101","GPR3_2827","KCNK15_60598","SFRS12_140890","DAK_26007","SLC44A4_80736","HSD17B2_3294","FAM174B_400451","PLCG2_5336","PYY_5697","GALNT6_11226","MSN_4478","GPR139_124274","CNGA1_1259","CHRDL2_25884","C12orf66_144577","MYO5C_55930","SYNM_23336","BCL2_596","ZCCHC4_29063","IL32_9235","CBS_875","NDRG2_57447","RND3_390","BAIAP2L2_80115","MCCC2_64087","FRMPD2_143162","MFGE8_4240","PHKG1_5260","SCUBE2_57758","AMZ1_155185","C8orf47_203111","LBR_3930","PCDHB9_56127","CHST4_10164","KCTD6_200845","TGM5_9333","SAA2_6289"
"CHAD_1101",0.0408948142161787,0.097519103415324,0.0345228308981768,0.0478518490594278,0.0173428871168487,0.0937721526604708,0.0677648422876351,0.0172108870539262,0.0167763111633124,0.0857431225377639,0.0267691025009567,0.0221243634225012,0.0212926503480582,0.0118191985820132,0.0523933451391688,0.0403300124208612,0.0185702478610379,0.0142712507713495,0.0620950260306299,0.0123878127867891,0.0300079815231593,0.0266521225181923,0.0164522980775064,0.000234334259768232,0.0199206012573866,0.00771019845747403,0.0159798954890954,0.0095494109381838,0.012710819222588,0.000722674759585011,0.00145285239698033,0.0238495978247448,0.00302657004270123,0.00526544443642774,0.00940608555027289,0.0200289776718012,0.0157569339004862,8.47010302215489e-05,0.0351914534023154,0.00080094444614947,0.0245088134420152,0.000420469140756994,4.16172886520551e-05,0.0210412126304943,0.00104642759556831,0.00385243012272352,0.012339358334773,0.0281157755564333,0.0506803840309253,0.0039047253079862,7.3469898941477e-05,6.59776308984934e-05,0,0.000829621184250167,0.0337535261022843,0.0121174710150565,0.0321206314213879,0.000895274580333432,0.0046595515934041,0.0154087769375293,0.00202084059992713,5.75724895253632e-05,0.00896448627089126,0.0134994486177507,0.035974819336115,0.00646331251412742,0.00638914147907998,0.0438960340359082,0.0197266050511017,0.0218855535561744,0.0309827466383774,0.00622599406057076,0.0155542533616169,0.0135317370116428,0.00862749527988437,0.0245136651082506,0.00568688159307963,0.00302765414756378,0.0133693185641395,0.0175833082852848,0.00454301918076874,0.00126957218051279,0.000551817331149005,0.000106438561544237,0.00249249019669501,0.000891070781251945,0.00547767534901141,0.0369642132576878,0.00168438884572759,0.0301018689674006,0.00278374029706916,0.0352469408039434,6.64051624445041e-05,0.0153858720736887,0.00881803574590859,0.000298047274400378,0.00581241962984078,0.0249173994824019,0.0154036732404391,0.00128269348026899
"DLX5_1749",0.00352066774268701,0.00910418036384042,0.00236455438940827,0.00302777784965087,0.00159685034184235,0.00796970974033849,0.00571170305943575,0.00133338482285716,0.00124294401694403,0.00830225667577537,0.00221405499504353,0.00176978322093906,0.00166205717319171,0.000955036940989179,0.00461901667931192,0.00334697320258846,0.00147364439501965,0.00111896521884586,0.00474444013624792,0.00103593043295008,0.00227220606752784,0.00209083229319506,0.00133649929752208,5.24658804499505e-05,0.00141143427094503,0.000781926796783441,0.00123227726533373,0.000901150283415909,0.00106007434622881,0.000131935019433253,0.000213816289326179,0.00208827962853839,0.000339060178074941,0.000552329170432491,0.000829913387592506,0.00164633864981992,0.00138250398510448,1.54422901363097e-05,0.00283745729969986,0.000155693283233204,0.00186419410611433,9.03500786176942e-05,1.39530398999946e-05,0.00160473561501235,0.000200750532858907,0.000477591116053621,0.00101369309120326,0.00210113160067904,0.00422350136369938,0.000459174358281032,2.30182997540495e-05,2.03325107675583e-05,0.000829621184250167,0,0.00269386960122248,0.00105845955871321,0.0024782347482474,0.000138795444723671,0.000565599803961921,0.00124236880957585,0.000262113741196543,1.886207820543e-05,0.000791945405999181,0.00120926242726627,0.00273960212569644,0.000679265752560321,0.000629731988842692,0.00349446782013525,0.00174446946545365,0.00155784603353051,0.00224882890454689,0.000543299611839034,0.00128149685841941,0.00112834323149453,0.000766209561747601,0.00170902767097558,0.000626994496169345,0.000357441705601966,0.00108273406276534,0.00123919410066321,0.000427620452894782,0.000181818435361871,9.37121153963022e-05,2.27742094838482e-05,0.000321236485606361,0.000177443761294056,0.000578958407277819,0.00278303809085703,0.000237520837261504,0.00237374309714532,0.000365654792023496,0.00283324409598596,1.72393187154184e-05,0.00136162287831674,0.000851838519110124,7.14188240475566e-05,0.000589954692577541,0.00183810888161584,0.00136569290392001,0.000209393220860897
"SLC7A8_23428",0.140904476628635,0.350635639168521,0.116018946882485,0.162627105096638,0.0619668757974777,0.353194381444693,0.243616026382932,0.0612687549429286,0.0600084434891299,0.317255383619379,0.0993839055372469,0.0757114329014561,0.0747207588878935,0.0415883370790085,0.188507284026929,0.142264075134274,0.0644824412730818,0.0509336376183125,0.218757720291104,0.0452201965753138,0.109394959280283,0.0969528865181476,0.0593474276965669,0.000643544250839492,0.0727470524108302,0.0265884059090719,0.0536749781168818,0.0332453346121998,0.044538727102739,0.00222160687869353,0.00414517962495045,0.0895630041934612,0.00958076604120519,0.0171951277460793,0.0313645393389027,0.070916362293721,0.0558184645415911,0.000196320000796728,0.132555339172483,0.00218743738079774,0.08507931327282,0.001290262676,0.00019176144027655,0.0755804625539512,0.00338645951635598,0.012324344545569,0.0432590528006927,0.0993157682962121,0.175778875195971,0.0128231740020284,0.000235392961746835,0.000163555799982086,0.0337535261022843,0.00269386960122248,0,0.0404420379646107,0.114897237856371,0.0027369274629063,0.0161924787221034,0.0552080833353213,0.00670242248978226,0.00012331278207862,0.0310924780473396,0.0488914517614538,0.13072945289774,0.0219142334748242,0.0216844044223984,0.156656976804075,0.0737234861569108,0.0804035442692285,0.106802676757388,0.0203426808860427,0.0543971792371297,0.04827747407216,0.0313755129149049,0.0889881987688976,0.0188252318607315,0.00988597431351879,0.0470658749634445,0.0591001321129315,0.0159371334565939,0.00387080598693841,0.0015709779557499,0.00026834464380416,0.00861021178262177,0.00282056422388234,0.0186358460371834,0.130215428573363,0.00526927613979946,0.106505967277541,0.00855162756441243,0.12955395860404,0.000234227096541589,0.0543931884332929,0.0312190108846767,0.000760471166670294,0.0196417676308215,0.089065654076924,0.0558244659133079,0.00381131599828266
"CYP4Z2P_163720",0.0523579126845639,0.123734069860013,0.044572311018858,0.0585055683862052,0.0218259073739144,0.11908546358063,0.0816942838800782,0.0224334521808899,0.0203017286666425,0.112985411220627,0.035169506564115,0.0271569505670985,0.0268966760622775,0.0145417481592246,0.0692131154189778,0.0528800092574968,0.0224638799214866,0.0182724482389219,0.0801406552948462,0.0160342898751091,0.0380619323958674,0.0340798378143505,0.0211084059904266,0.000307272346775908,0.025605647332667,0.00968689607417757,0.0199743216259695,0.0121782810443544,0.0163828827976736,0.00083440835458045,0.0017770869934469,0.0316315119580366,0.00360628328433492,0.00656407523159878,0.0112363968980834,0.0243305093101408,0.019474025630713,7.20140626432566e-05,0.0466227085688902,0.000893633920691027,0.0327666855785025,0.000477994909434188,7.52600187894012e-05,0.0268786140886473,0.00114906015221739,0.00489047782532918,0.0158679290024237,0.0361729939125977,0.0640834198798222,0.00479497403846518,9.6942807321695e-05,8.99669780667381e-05,0.0121174710150565,0.00105845955871321,0.0404420379646107,0,0.0417175477978582,0.00105078552164362,0.0053538986169759,0.0193750323354333,0.00242889791739542,0.000100875367591495,0.0112762428726268,0.0170812564476901,0.0477598957807688,0.00828217394399789,0.00774378933316575,0.056509375056282,0.0258274232046526,0.0271533081561034,0.0392981875537464,0.0076864721880633,0.0187662702807832,0.0173451744616929,0.0110448794146331,0.0318550454767001,0.00726336251058482,0.00351036995426348,0.0169898160682738,0.0213318285913144,0.00571620787482406,0.00149174457966844,0.000535662391930173,9.82935270343964e-05,0.00296509557339348,0.00114869612761999,0.00669106281341147,0.0461853050593812,0.00201548723145578,0.038914517204432,0.00328930351638619,0.0452098951269111,8.95822378313812e-05,0.0195089430750821,0.0114695448771374,0.000329431742007205,0.00716119530101748,0.0324106958192652,0.0194752936509229,0.00138663471929265
"HRCT1_646962",0.147679442384673,0.346318248141284,0.125463414550642,0.172445143325381,0.0635702439557425,0.360733211229265,0.249609112695274,0.0605553815519752,0.0608570817995039,0.35004075074647,0.0987206463918245,0.0790336705859973,0.0750577655013593,0.0403370010564815,0.181207012007173,0.143770981803635,0.0667711506676814,0.053955360653362,0.215600201132429,0.0442265693669169,0.108444989807985,0.102001899500499,0.0591261111969629,0.000584848758650545,0.0741031965058954,0.0259624422803173,0.0549284198664715,0.0342487387730207,0.0452480122547576,0.00208019546616039,0.00416647122981492,0.0881489303422854,0.00981887258201528,0.0174678534922035,0.0325978711412651,0.0700215913124406,0.0564568046958425,0.000222584085799565,0.134425631847869,0.00267358370617651,0.088500704618911,0.00124310840394263,0.000137023672420059,0.0773717469016485,0.00358662380126289,0.0124796829834758,0.0438251324934356,0.103474477535574,0.183082912961076,0.0133605310534458,0.000214863900371582,0.000232053345608756,0.0321206314213879,0.0024782347482474,0.114897237856371,0.0417175477978582,0,0.0026406395780262,0.0163638485024747,0.0567371742334002,0.00730584419833595,0.00017627510565316,0.0318668157951829,0.0505751983960468,0.128899922554931,0.0221380332704695,0.0220580619921857,0.158829057684134,0.075115810911467,0.0824325644200989,0.113103943296842,0.0225727200092848,0.052774896684996,0.049851159054709,0.0319330740646219,0.0901485714672549,0.0191396056590821,0.00999226693744508,0.048787138436188,0.063600520342931,0.0163143077754423,0.00362547405938327,0.00189363195670726,0.000278188244913863,0.00820316813158511,0.0026414554081546,0.0191827995649087,0.128229407839828,0.00506669056892396,0.111259342006899,0.00878002459260006,0.130976559206974,0.000190633001305511,0.0547310381262052,0.032140476980553,0.000943218571010672,0.0194641934036786,0.0925808378463972,0.0605615352285842,0.00373447637531877
"HEXIM2_124790",0.00397843549262197,0.00495560278877833,0.00413745804224082,0.0047784409252655,0.00180829166574213,0.00810418061210928,0.00471050959366307,0.0013603196535937,0.00131635571406213,0.0066525459706617,0.00233845199415134,0.00174201217612738,0.00180448596782236,0.00101140283128583,0.00502952759651531,0.00335352409661621,0.00166369655713088,0.00123141337034331,0.00594709876257144,0.00106048872578324,0.00229724896912223,0.0021103231485578,0.00131250416285348,7.18060500164275e-05,0.00146377485127157,0.000739616350112337,0.00114299113947757,0.000849922070655275,0.00101965524418499,0.00015191473317192,0.000267643159290417,0.00186738280025579,0.000420377841961225,0.000542183133251067,0.000792735352853778,0.00164248935112883,0.00132299688426004,2.87907551202093e-05,0.0027599579970788,0.000141468584672834,0.00202468812179032,8.14652740505872e-05,1.46827284960052e-05,0.00179503946708429,0.000189608557104364,0.000509627963192611,0.000961043519958154,0.00217009945460372,0.00411192111289246,0.000487199811941178,2.2165344396107e-05,2.05497930207626e-05,0.000895274580333432,0.000138795444723671,0.0027369274629063,0.00105078552164362,0.0026406395780262,0,0.000439657594882471,0.00141335571765552,0.000287606463331829,1.8176225617294e-05,0.000742085869551368,0.00115700713740806,0.00271628937828983,0.000620495984940924,0.000774849633026533,0.00370331948037496,0.00168089582875468,0.00179204044966546,0.00184360799966385,0.000622222555885098,0.00125035488436986,0.00101277498940368,0.000775442686957889,0.002134320423656,0.00056794906358952,0.000401713288631311,0.00111617100316889,0.00126285219819053,0.000432049247216697,0.000240641548174228,8.92931604357359e-05,2.40339478644275e-05,0.000321433444628561,0.000158717327523028,0.000572073274617055,0.00270920346924655,0.000242701966375869,0.00233381528430537,0.000311883671345585,0.00306269845613221,1.81743418359335e-05,0.00119787750893431,0.000837485170563702,7.08911048464667e-05,0.000592577736124359,0.00201393266317526,0.00118678176674243,0.00018837068066771
"SPIB_6689",0.0195641016964868,0.0510800394183305,0.0155821130683233,0.0227498076588586,0.00899375589265813,0.0463615888246592,0.0366382279932577,0.00832181224176666,0.00824916358923999,0.0500692738839722,0.0114922120407329,0.010787755353275,0.00970384080890263,0.00605544810030874,0.025209719065579,0.0181754105740719,0.00913763935275591,0.00676194894790528,0.0250875286232753,0.00594041765692329,0.0143153542510771,0.0129478636666973,0.00865119035604098,0.000102663602245793,0.00938834453739887,0.00400260665726331,0.00740267731061593,0.0047214454005167,0.00654405883918699,0.000352802584903495,0.00073140821772306,0.0124965643952168,0.0014844310447339,0.00280445659378532,0.00460947336071063,0.0094550147250887,0.00785260994592384,4.75093439918545e-05,0.0185530109220494,0.000498236252229188,0.0119633754918162,0.000304548323296887,3.78387624565517e-05,0.0098554891203377,0.000700743730238037,0.00202422634079582,0.00632870253975209,0.0128814344437636,0.0241650304968846,0.0020695572374787,5.52936657885906e-05,5.97153299263983e-05,0.0046595515934041,0.000565599803961921,0.0161924787221034,0.0053538986169759,0.0163638485024747,0.000439657594882471,0,0.007561658956729,0.00120206250400621,4.37982686512979e-05,0.00461914482110404,0.00708207828828333,0.0176114274983963,0.00340130759963744,0.00312651805436078,0.0222439203900031,0.00996972973222042,0.0108705207654593,0.0150066990045954,0.00307875403200731,0.00706689537125994,0.00703636231962034,0.00433096048730877,0.0122992847337171,0.00298234025354675,0.00150398981249555,0.00668148547267946,0.00813372163972759,0.00233655022382333,0.000641811033666613,0.000373311766171103,7.0741216425283e-05,0.00135100288372088,0.000591992421872772,0.00291631194886385,0.0175979060985258,0.000918691605216572,0.0147610602707696,0.00161815150148269,0.0175804745995885,4.07834632972242e-05,0.00761399477818766,0.00457700223515498,0.00016327665150238,0.00294566140227593,0.012233368547964,0.00815746207896676,0.000838368528944237
"CHRD_8646",0.0667613890982602,0.160951831282795,0.0608535683752839,0.0741224042574015,0.0301552237008873,0.169689196307466,0.118655602384893,0.0282133787373693,0.0287243992070444,0.143877455979783,0.0455249918424309,0.0384747891296888,0.0351715806803787,0.0195874110825608,0.0854297151111659,0.0681847366517504,0.030414700132369,0.0233211422906607,0.104033492701361,0.0216586971308909,0.0492149089341804,0.0461808220452235,0.0276556510953976,0.000363891554243356,0.0347584314268597,0.0124272231687442,0.0262768750071508,0.0161670795700981,0.0210282989307843,0.00111697247533643,0.0024188619807612,0.0416709571158353,0.0047249383693426,0.00866048174401549,0.0149910641502009,0.0330294811933542,0.0264125274340768,7.88135205148101e-05,0.0639750300758812,0.00119325443080319,0.0409208297284129,0.000600881008573804,9.08357426187471e-05,0.0356635634421369,0.00165196758753321,0.0063297407827903,0.020275126186854,0.0478332564266329,0.0858237394376168,0.0066187901014246,0.000111793308200785,0.000106426885842135,0.0154087769375293,0.00124236880957585,0.0552080833353213,0.0193750323354333,0.0567371742334002,0.00141335571765552,0.007561658956729,0,0.00362392356254333,0.000104880488059955,0.0155903993865692,0.0237985449287323,0.061514694349491,0.0100335631595716,0.0103057785471521,0.071874637876835,0.0352492556409581,0.0383671360358386,0.0526064431212158,0.0102380554184406,0.0251455977422447,0.0225338987944486,0.0142995013621958,0.0432290534482634,0.00991067454870978,0.00472259096527446,0.0217641230355995,0.0297121733331901,0.00744005453361975,0.00205802741831588,0.000856928154580727,0.000161185683591363,0.00369589568456442,0.00145002811367871,0.0095798485775933,0.0609774733125851,0.00240047634884044,0.0495848746138423,0.00419726193015588,0.0589928489746597,0.000101527759591857,0.0249259318489834,0.0154404963661566,0.000351871116291326,0.00955473047706555,0.0421624319537747,0.0274891375286102,0.00194491564335923
"RAP2A_5911",0.00798976336101481,0.0211414935789522,0.00750540962023005,0.0109642644171104,0.00407286324966007,0.0190581550807125,0.0150068722288403,0.00345478398362852,0.00333032084429534,0.0197121551977653,0.00539367935797105,0.00446060036389499,0.00439302924584137,0.0023151005201561,0.0117581255890957,0.00805956603421137,0.00395140932122692,0.00300338907893038,0.0127251479826107,0.00261777429369663,0.00604526902243242,0.00524108389670485,0.00375738017119284,7.03733645257903e-05,0.00401766498167602,0.00166517326948446,0.00317112240368188,0.00210159949657794,0.00273578477803832,0.000216068261778717,0.000413998121925213,0.00475709466372483,0.000790731933701126,0.00133104853373961,0.00198849104101565,0.00402653225036496,0.00322133320126635,1.99986986018611e-05,0.00755995677592029,0.000273860960113502,0.00518383763442699,0.000150245909735218,1.93148800974966e-05,0.00431300388864354,0.000340205914860304,0.00101737498232936,0.00284375967067473,0.00593620013108002,0.0106706770633121,0.00105882839767785,2.340926753674e-05,2.58307538037942e-05,0.00202084059992713,0.000262113741196543,0.00670242248978226,0.00242889791739542,0.00730584419833595,0.000287606463331829,0.00120206250400621,0.00362392356254333,0,2.38704113876989e-05,0.0020051243691731,0.00312056573513638,0.00715090785446592,0.00142792579813257,0.00153661170041207,0.00950668630779797,0.00437059109857001,0.00461291939358572,0.00600432236327005,0.00132502708653645,0.00333018665075183,0.00298507113799394,0.00189871412223474,0.00490511733907067,0.0013518177147683,0.000804385591954623,0.00286886744956322,0.00361503737044073,0.001064962380518,0.000399898674741031,0.000190575989169731,3.64784437885688e-05,0.00061159959374838,0.000333049581252986,0.00140942791644147,0.007209311671592,0.000494357188423362,0.00586693688606859,0.000745135802204926,0.00692601740613107,2.36142384758009e-05,0.00314742767845777,0.00213132149375992,9.49571971093925e-05,0.0013740448628142,0.00537692243291356,0.00339449387051568,0.000398042011725261
"CAMKV_79012",0.000391299102678911,0.000782015934756004,0.00022921963281101,0.000174871388099466,0.000174146981979426,0.0001152648933676,0.000455890327961501,0.000114837664729198,9.3041867766715e-05,0.00039778205627416,0.000208153033344142,0.000129161197114568,0.000130194053414668,6.73357718098131e-05,0.000355136926307115,0.000210313891869992,8.83627337240106e-05,4.36889768348715e-05,0.000401157189135852,8.31069109977066e-05,0.000105625222119653,0.000151750799205943,5.90304689364417e-05,1.2411209859827e-05,7.17174984403924e-05,6.00815518102062e-05,6.2792641965162e-05,7.17231276903053e-05,7.91737764508412e-05,1.93922464832893e-05,2.30874229060583e-05,0.00019465790919559,2.02065824267619e-05,4.05801668315055e-05,4.15764313346909e-05,0.000121676837851054,8.49688529356088e-05,4.96493138748357e-06,0.000198422607170395,1.74654393343822e-05,0.000175355874248851,1.5272479913253e-05,6.15070357380036e-06,0.000121889636416967,1.50533954397562e-05,5.46908401825575e-05,7.93928087063959e-05,0.000152983837862366,0.000406771259722843,3.43873814389604e-05,6.1983814222979e-06,6.07941966491522e-06,5.75724895253632e-05,1.886207820543e-05,0.00012331278207862,0.000100875367591495,0.00017627510565316,1.8176225617294e-05,4.37982686512979e-05,0.000104880488059955,2.38704113876989e-05,0,6.00451022319937e-05,9.25983462755872e-05,0.000211280609095699,4.82379177054251e-05,4.33355115063043e-05,0.00020680799620486,0.000138257863757731,5.24508001016483e-05,0.000158457161818139,4.43087214991954e-05,4.90808659270104e-05,8.2059547656591e-05,4.4169584745303e-05,0.00010666311649459,4.69571312925702e-05,2.81497589951227e-05,4.59270689736903e-05,0.000100545921920638,3.65675028614086e-05,2.28534514968482e-05,1.07784427766432e-05,7.61744005953224e-06,2.1132038482221e-05,2.07559717136197e-05,5.14616087355499e-05,0.000151764116575948,2.44380840372229e-05,7.72991932783266e-05,3.09210355245734e-05,0.000210932224059764,7.13127822072377e-06,8.33263575780709e-05,4.86440067981812e-05,1.56955530924642e-05,5.12438599663913e-05,8.90274455082352e-05,9.26927869943648e-05,1.19027238110259e-05
"RIPK4_54101",0.0375006257161962,0.094916149304582,0.0328447115985428,0.046304763077595,0.0169574228395092,0.0939606957435214,0.0682876415397549,0.0160384412880615,0.0159037394624864,0.0908618950421981,0.0260398410406622,0.0203902409665541,0.0195885104595655,0.0107441611533887,0.0492305276377472,0.0375315981607057,0.0177492524402072,0.0137217647009724,0.0586367138677239,0.0118776828816817,0.028750716076704,0.0255888419102347,0.0164573339598798,0.000185128263036192,0.0197650157370504,0.00733749109254652,0.014856406317029,0.00923982320251689,0.0121355587818938,0.000640055872076446,0.00124724290474508,0.0229726366599514,0.00274787166705488,0.00510215826334052,0.00876337029389166,0.0194058666510774,0.0150067416878499,5.23518212110429e-05,0.0370335729081753,0.000721966866600696,0.0231168972211322,0.000395984427557549,5.06713941460938e-05,0.0204194009023845,0.00101306419977093,0.00358097578072769,0.0121057832596434,0.0282785300618046,0.0504114079060125,0.00375566940198083,7.48319178752569e-05,5.47977058441198e-05,0.00896448627089126,0.000791945405999181,0.0310924780473396,0.0112762428726268,0.0318668157951829,0.000742085869551368,0.00461914482110404,0.0155903993865692,0.0020051243691731,6.00451022319937e-05,0,0.0130936304831145,0.0368168256611593,0.00607117930898723,0.00602643890558054,0.0421663787055812,0.0193348527759927,0.0216765850617109,0.0293705779714825,0.00573613445447829,0.0138477289093497,0.0137041137368007,0.00816869573282816,0.0243721823234174,0.00529790306192895,0.00277330328857364,0.0125174048804141,0.0168214079113178,0.00451239306376587,0.00117976277457956,0.000527550095729749,4.74416658357086e-05,0.00234098053059534,0.000832211602111617,0.00521254529377937,0.0344634276104452,0.00142853149075813,0.0294883898629848,0.00262298261144642,0.0353671111677643,5.42435164281417e-05,0.0146525971229601,0.00877368374645911,0.000259217238540757,0.00560278969744254,0.0237472654763955,0.0156791037291237,0.00121033236059352
"GPR3_2827",0.0582513735293711,0.145268781869635,0.0499043366090426,0.0688549594286743,0.0266761676602646,0.147936213910281,0.102097142001433,0.0260561207618088,0.0241521360709865,0.139164073141253,0.0394087382519562,0.031976627843511,0.0315276395246151,0.0168463906164478,0.0748138679286944,0.0567604236818637,0.0264859155434572,0.0213091204084324,0.0910386001756703,0.0185036435114308,0.0443826815269917,0.0391151000657995,0.024147261826719,0.000318546212809225,0.0305672760048762,0.0114384304615718,0.0228314342294608,0.0136006656374864,0.0193438948888252,0.000952119592768832,0.00183161781200872,0.0366070264099219,0.00414847459323911,0.00757886894591836,0.0135096551070734,0.0293393293790274,0.0238500345227535,7.7091457292506e-05,0.0544996029350842,0.00110245913108412,0.0356170742157905,0.000540078348495228,6.41615387934152e-05,0.0318344216816869,0.00142062115997426,0.00535448789272223,0.018589087143518,0.0427323212577466,0.0762522423026285,0.0054930185933832,9.82219536095616e-05,7.49174454926064e-05,0.0134994486177507,0.00120926242726627,0.0488914517614538,0.0170812564476901,0.0505751983960468,0.00115700713740806,0.00708207828828333,0.0237985449287323,0.00312056573513638,9.25983462755872e-05,0.0130936304831145,0,0.0539143596819192,0.00932845305139447,0.00926843237424319,0.0643010796254345,0.0313296410534345,0.036033686428904,0.0477868150367564,0.00865090246687913,0.0223668344379839,0.0205852741081881,0.0129304579914367,0.0374507781364452,0.00821860354662682,0.00429163374522679,0.0198370849357662,0.0251953025330711,0.00645271810763416,0.00168336388787956,0.000771709706081537,0.00012548483756973,0.00348357564569492,0.00129885441634747,0.00784676209131409,0.0526684448922153,0.00212201822536162,0.0448350667804269,0.00381300832958356,0.0542641485868814,8.90453755802384e-05,0.0232113006675876,0.013619113198352,0.000360275528493011,0.00801991837572146,0.0372991935674168,0.023197924555472,0.00171445459717584
"KCNK15_60598",0.161361117570123,0.389740471167461,0.133230019223384,0.181724650559323,0.0672606844970113,0.396689408971942,0.284514186643356,0.0667415807033613,0.0656353385254189,0.366607973485993,0.110957297329191,0.0829952098048279,0.0806751336073666,0.0447532285986468,0.205785125638794,0.16200817744143,0.0724739495937603,0.0559891967942006,0.230697993182429,0.0531967449979814,0.121664920077171,0.10638005417737,0.0648691038568307,0.000643669776553398,0.0820977302333211,0.0279597846186718,0.0609076613147345,0.036798261019784,0.0499208335669784,0.00215609906439531,0.00485465850775688,0.100187267973904,0.0100094094414328,0.0192087944680429,0.0354481298118989,0.0761310163603758,0.0595086871089481,0.000293750749575646,0.151600157822376,0.00250885470927923,0.0991311518356453,0.00117884578907793,0.000189726663396134,0.0844073867326122,0.00358968237388803,0.0142000452813935,0.0505601621542247,0.117905487455637,0.202377730871253,0.0146194913489181,0.000312282756350257,0.000248656824890636,0.035974819336115,0.00273960212569644,0.13072945289774,0.0477598957807688,0.128899922554931,0.00271628937828983,0.0176114274983963,0.061514694349491,0.00715090785446592,0.000211280609095699,0.0368168256611593,0.0539143596819192,0,0.0243236124784987,0.0235731417398182,0.165909323032522,0.0818175363428108,0.0904049939083183,0.127181832204994,0.0230338379248815,0.0588412391175533,0.0539904615099754,0.0341878782355907,0.100590417858778,0.0219080370792021,0.0105728079132106,0.0541230998307469,0.0680003314282196,0.0175716882622453,0.00426801577287405,0.00188925149478731,0.000226525180427494,0.00910804463249232,0.00316954532512381,0.0207364689614581,0.142198095288212,0.0056254020579138,0.120453544947412,0.00958642030544125,0.146761323962265,0.00021077605501055,0.0591791039186295,0.0344497211682401,0.00087234326004978,0.0223912130877417,0.0996181208643276,0.0633551532145834,0.00435800012884737
"SFRS12_140890",0.0275986898960314,0.0650079965409522,0.0236704430426737,0.0308903477354866,0.0104579508329446,0.0664282085730487,0.047312077799384,0.0116581526710404,0.0111302336975029,0.0610329149032037,0.0179574140870152,0.0143591867025939,0.0134805763971636,0.00774333667928886,0.0352209716730646,0.0273447294792144,0.0123569687759007,0.00972604433995293,0.0390597958007388,0.00831405935440655,0.0196113558250509,0.0177166146967231,0.0107527174259475,0.000187464420995387,0.0135470175350789,0.00526876325363143,0.00998830796938628,0.00626310047094541,0.00850311107070733,0.000557028635839155,0.0010826742545432,0.0159455805004129,0.00205406899069736,0.00360545470639591,0.00621557543772717,0.0134383761362689,0.0103750604465922,6.5850065264661e-05,0.0246664723392727,0.000630450066395447,0.016511933518846,0.000325027169892651,5.5003773016971e-05,0.0135562636836082,0.00086173756777333,0.00274008578859671,0.00864389538398677,0.019011557672986,0.0336058347679231,0.00289850691857836,7.32325130057058e-05,6.3426543974153e-05,0.00646331251412742,0.000679265752560321,0.0219142334748242,0.00828217394399789,0.0221380332704695,0.000620495984940924,0.00340130759963744,0.0100335631595716,0.00142792579813257,4.82379177054251e-05,0.00607117930898723,0.00932845305139447,0.0243236124784987,0,0.00446321158170238,0.0295061901161551,0.0136309015361407,0.0151868350038953,0.0203450584543018,0.00414715184241962,0.0102307163573443,0.00911867605525104,0.00609741076175044,0.0170664549951204,0.00394805998101838,0.00219819110218283,0.00896021906702113,0.011331992738626,0.00313159623072021,0.00087742815582801,0.00044954778517225,7.02112081493981e-05,0.00170854236591022,0.000755375833527042,0.00363715842018367,0.0242211963707477,0.00119196666259389,0.0205334258100074,0.00193770612971989,0.0232019858085126,6.13516220828837e-05,0.0105941997113211,0.0063473261172604,0.000223786668637812,0.00400263104592477,0.0166395513536951,0.0106384636757932,0.000972131899830558
