node,embedding
Trefoil.factor.3,"[0.05296079069375992, 0.08765359967947006, -0.00997635442763567, 0.1002715602517128, 0.036904990673065186, -0.05480419844388962, 0.11542227864265442, -0.041347503662109375, -0.045366235077381134, 0.17311103641986847, 0.03317777067422867, 0.05980749800801277, 0.08002211153507233, -0.12722532451152802, 0.042396318167448044, 0.1026119589805603, -0.20694862306118011, 0.01045028492808342, 0.027374716475605965, 0.07821827381849289, -0.015099681913852692, 0.09509392827749252, -0.04798582196235657, -0.21343722939491272, -0.12182576954364777, 0.06359877437353134, -0.087966687977314, -0.017985107377171516, 0.10929389297962189, -0.06417587399482727, 0.09645707160234451, 0.06871381402015686, 0.006332420278340578, 0.06920552253723145, -0.06040501222014427, 0.10154254734516144, 0.025839731097221375, -0.0762854665517807, 0.036791253834962845, 0.02622021734714508, -0.026660827919840813, 0.054872192442417145, -0.10268077999353409, -0.15380649268627167, 0.12303061783313751, 0.040191005915403366, -0.11205791682004929, -0.15162178874015808, -0.07210561633110046, 0.08479581028223038, 0.14391912519931793, 0.1104414239525795, 0.025457818061113358, -0.0005482561537064612, -0.032057370990514755, -0.08428732305765152, 0.10833820700645447, 0.016824062913656235, -0.04518388211727142, -0.11637026071548462, -0.06731530278921127, 0.07725968956947327, 0.0740487352013588, 0.09760334342718124, 0.04842944070696831, -0.08837773650884628, 0.02994726411998272, -0.040423255413770676, -0.016945233568549156, -0.09300186485052109, 0.024080296978354454, -0.03676902875304222, -0.01174883358180523, 0.05177115276455879, -0.0034801713190972805, 0.020796814933419228, -0.05253376439213753, -0.09914102405309677, -0.1138533353805542, 0.0154825234785676, -0.05676545947790146, 0.011267503723502159, 0.039459142833948135, 0.07316311448812485, 0.01104251854121685, -0.023651188239455223, 0.07193359732627869, -0.05027933046221733, 0.11244574934244156, -0.0196103285998106, -0.06106254458427429, -0.06280390918254852, 0.05935544893145561, 0.021322114393115044, 0.06422138959169388, 0.16663455963134766, 0.02658739499747753, -0.016911406069993973, -0.04237886145710945, -0.10132766515016556, -0.006042612250894308, 0.05691293254494667, -0.09435031563043594, -0.10637150704860687, 0.034009866416454315, 0.06272368878126144, 0.06993062794208527, -0.030219515785574913, 0.14113762974739075, 0.04472920671105385, 0.05468397215008736, -0.06498575210571289, -0.09069681167602539, -0.0023867881391197443, -0.04425669088959694, 0.12440916150808334, -0.06296417862176895, -0.03165937215089798, -0.06339143961668015, 0.1150883361697197, -0.05307784676551819, -0.04846276342868805, 0.001076882123015821, 0.006041668355464935, -0.07782550901174545, -0.05061061680316925, -0.14406833052635193, -0.01355044823139906]"
X...21441,"[0.09821351617574692, 0.041821226477622986, -0.13249844312667847, 0.015070445835590363, 0.019152477383613586, 0.12201657891273499, 0.09980512410402298, -0.11027808487415314, -0.005244934465736151, -0.025952065363526344, 0.07657385617494583, -0.009293065406382084, 0.03696576878428459, -0.14619962871074677, 0.05784786492586136, 0.019547315314412117, -0.1244644820690155, 0.0002142069861292839, -0.037481315433979034, 0.10101122409105301, 0.005539663601666689, 0.03076983615756035, -0.0416652075946331, -0.19070270657539368, -0.18189938366413116, 0.07004775106906891, 0.02318260632455349, -0.028310837224125862, -0.05199761316180229, -0.1332366168498993, 0.0913437157869339, -0.04320955276489258, -0.0038890428841114044, 0.1335328221321106, -0.09109055995941162, 0.0838976800441742, 0.06461948901414871, -0.154837504029274, 0.0026448583230376244, -0.019225016236305237, -0.07691114395856857, 0.06139224022626877, -0.004092806950211525, -0.0971866175532341, 0.07519757747650146, -0.07381291687488556, -0.14263564348220825, -0.1077953577041626, -0.03419780358672142, 0.14705754816532135, 0.004867142997682095, 0.02297045849263668, -0.04280954971909523, 0.0759928897023201, -0.10584835708141327, 0.038275282829999924, 0.008956050500273705, 0.01605284959077835, -0.0946868285536766, -0.08431675285100937, -0.12930069863796234, 0.07232791930437088, 0.08425387740135193, -0.06899438798427582, 0.03373885154724121, -0.023724600672721863, 0.14816850423812866, 0.07984880357980728, -0.007841764949262142, -0.12717990577220917, 0.03693918138742447, -0.04549077898263931, -0.23955212533473969, 0.05366953834891319, 0.0015523862093687057, 0.027581827715039253, 0.0036588700022548437, 0.13901075720787048, -0.12203413993120193, 0.1511240154504776, 0.036028385162353516, -0.055165790021419525, -0.014231333509087563, 0.08067024499177933, 0.047642916440963745, 0.05737161636352539, -0.019565541297197342, -0.16903215646743774, 0.05902135744690895, -0.005064976401627064, -0.044261153787374496, -0.04105183854699135, 0.030748050659894943, 0.00031677569495514035, 0.009111850522458553, 0.09931094944477081, -0.05767824500799179, -0.0561860091984272, -0.055512215942144394, -0.13808217644691467, -0.016682550311088562, -0.13165852427482605, -0.1591154783964157, -0.02719121053814888, 0.022113563492894173, 0.0024807779118418694, 0.05676574259996414, -0.025606749579310417, 0.07011144608259201, -0.06532063335180283, 0.052203841507434845, 0.008031143806874752, 0.06393346935510635, -0.037514373660087585, -0.06614888459444046, 0.08338223397731781, 0.0020326569210737944, -0.20225760340690613, 0.06547629088163376, -0.08621139079332352, -0.19426928460597992, -0.09620803594589233, -0.0652884915471077, -0.04638856276869774, -0.1390322595834732, -0.2132788896560669, -0.057296350598335266, -0.08963240683078766]"
phenylacetate,"[-0.026932543143630028, 0.025743883103132248, 0.029909975826740265, 0.05846812576055527, 0.009235155768692493, -0.1397523730993271, 0.11854377388954163, -0.018749818205833435, -0.02966214343905449, 0.15001104772090912, 0.07835566252470016, -0.025363260880112648, -0.024418357759714127, -0.19800853729248047, 0.1196422353386879, 0.1662084013223648, -0.05702748894691467, 0.003580311080440879, 0.0382949560880661, 0.08773747086524963, 0.12495317310094833, 0.10163601487874985, -0.0849369615316391, -0.09022796899080276, -0.09468310326337814, 0.03656529262661934, -0.07626588642597198, -0.0525064654648304, -0.031210629269480705, 0.03230530023574829, 0.017634958028793335, 0.029337182641029358, -0.10611403733491898, -0.018872002139687538, -0.020738184452056885, 0.20941072702407837, 0.0638822466135025, -0.06783604621887207, 0.07330720126628876, 0.06614702194929123, 0.11347740143537521, -0.010626873932778835, -0.0680382177233696, -0.15435750782489777, 0.08720049262046814, 0.05056910216808319, -0.1657235026359558, -0.18701207637786865, 0.020136794075369835, 0.06727215647697449, 0.07886799424886703, 0.05077539384365082, -0.01226442214101553, -0.010075757279992104, -0.07492510229349136, -0.0866716206073761, 0.12722520530223846, -0.03877362608909607, -0.17288310825824738, -0.05177745223045349, -0.06359869241714478, 0.10830545425415039, 0.06007348373532295, 0.056967541575431824, 0.12993721663951874, -0.13934031128883362, -0.010144956409931183, 0.014228181913495064, 0.003234906354919076, -0.04576456546783447, -0.05012604966759682, -0.15352821350097656, -0.12277751415967941, -0.07442381978034973, -0.037662312388420105, 0.06986237317323685, -0.014199803583323956, -0.07304146885871887, -0.0745079517364502, 0.011404944583773613, -0.015311989933252335, -0.003774593584239483, 0.06778562813997269, 0.1971140205860138, 0.07900722324848175, 0.07620043307542801, -0.00722074368968606, -0.09803607314825058, 0.19831909239292145, 0.041168853640556335, -0.06618724018335342, 0.07888731360435486, 0.09159848839044571, -0.07293543219566345, 0.05902669206261635, 0.1438741832971573, -0.07061496376991272, -0.0511058010160923, -0.04762052744626999, -0.060159653425216675, -0.00079864333383739, -0.002345035085454583, -0.12109098583459854, 0.059279780834913254, 0.10168663412332535, -0.13351941108703613, 0.059284500777721405, 0.006068806629627943, 0.05279795825481415, -0.0003531629336066544, 0.005075940862298012, -0.0845472440123558, 0.047149188816547394, -0.015475715510547161, -0.14789997041225433, 0.2059301882982254, -0.031839706003665924, 0.02968398854136467, -0.00455253291875124, 0.054741546511650085, -0.08280834555625916, -0.013057014904916286, -0.09832026809453964, -0.041711706668138504, -0.0371815524995327, -0.029922937974333763, -0.013745277188718319, 0.06297179311513901]"
Growth.differentiation.factor.11.8,"[0.0960175171494484, -0.015137855894863605, -0.05777326598763466, -0.017479950562119484, 0.05804891511797905, -0.024865565821528435, 0.10139128565788269, 0.007247531320899725, -0.04711540415883064, 0.09954171627759933, 0.013715303502976894, 0.07148818671703339, 0.07227704674005508, -0.03633086383342743, 0.010058269836008549, -0.007432886864989996, -0.13210013508796692, 0.04528290033340454, -0.141502246260643, 0.054096709936857224, 0.022209899500012398, 0.09908099472522736, -0.058286502957344055, -0.29353728890419006, -0.14057888090610504, 0.04335382580757141, -0.13765022158622742, 0.021763291209936142, 0.16145570576190948, -0.14857210218906403, 0.08139124512672424, 0.029895510524511337, -0.06983008980751038, 0.030973974615335464, 0.0570000484585762, -0.049539122730493546, 0.014230754226446152, -0.015441861003637314, 0.10710809379816055, 0.05048629641532898, -0.03209726884961128, 0.03596045449376106, 0.04774351418018341, -0.06796371191740036, 0.09579401463270187, -0.036652516573667526, -0.044409580528736115, 0.02123526856303215, -0.09834884107112885, 0.14225435256958008, 0.06930376589298248, 0.11494289338588715, -0.06108205392956734, 0.11026264727115631, -0.05979473143815994, -0.0030511801596730947, 0.1184052973985672, 0.042095161974430084, -0.06784065812826157, -0.04087843745946884, -0.10468487441539764, 0.027157150208950043, 0.0054356008768081665, 0.06447576731443405, 0.05251915007829666, -0.038708463311195374, 0.015769103541970253, 0.07092162221670151, -0.028634939342737198, -0.15353591740131378, 0.07042073458433151, -0.03437307849526405, -0.0631013810634613, 0.02063577063381672, 0.0027956406120210886, -0.04761691391468048, -0.05199478566646576, -0.009525046683847904, -0.17944584786891937, 0.1529906690120697, -0.04121828451752663, -0.0011446147691458464, -0.006424807943403721, 0.08755528926849365, 0.05941978842020035, 0.10292968899011612, 0.07711490988731384, 0.010200302116572857, 0.1646009236574173, -0.11341951042413712, -0.005068128928542137, -0.014094020240008831, 0.0746517926454544, 0.058275867253541946, 0.0692128986120224, 0.06282903999090195, 0.059500161558389664, -0.003039404982700944, -0.1204800084233284, -0.09144081920385361, -0.005575274582952261, -0.06251861155033112, -0.06340497732162476, -0.06968238949775696, 0.064281165599823, 0.05157797411084175, 0.08407776057720184, -0.018964847549796104, 0.18769843876361847, 0.07625477015972137, 0.009648509323596954, 0.011866644956171513, -0.0072531187906861305, -0.04924369975924492, -0.2204931676387787, 0.1567966789007187, -0.048082977533340454, -0.15514127910137177, 0.07728450000286102, 0.1050281673669815, -0.16394108533859253, -0.19973351061344147, 0.026825280860066414, -0.033285632729530334, -0.25530868768692017, -0.07283402979373932, -0.11842955648899078, -0.06773870438337326]"
Carbonic.anhydrase.3,"[-0.046557869762182236, 0.005554786883294582, -0.07646804302930832, 0.1086043193936348, 0.12462261319160461, 0.05356832221150398, 0.13047656416893005, -0.026192154735326767, -0.00866017211228609, 0.03136303275823593, 0.03940911963582039, 0.14445416629314423, 0.09214187413454056, -0.061331648379564285, 0.17425614595413208, 0.032227955758571625, -0.14376471936702728, 0.004200961906462908, 0.047096606343984604, 0.0582725889980793, 0.0634041279554367, 0.1679755449295044, 0.0370277464389801, -0.15253131091594696, -0.06979797780513763, 0.02055622637271881, -0.14442627131938934, -0.024469122290611267, 0.1154666319489479, -0.05515486001968384, 0.18621477484703064, -0.06266055256128311, 0.017238182947039604, 0.018660487607121468, -0.00682290643453598, 0.051692552864551544, 0.056628551334142685, -0.10052037239074707, 0.002928356872871518, 0.07209788262844086, -0.04644796997308731, -0.029731756076216698, -0.03392781689763069, -0.09186966717243195, 0.05802223086357117, 0.04848913103342056, -0.10230889171361923, 0.000344360334565863, -0.10217346996068954, 0.17849469184875488, 0.10450650751590729, 0.09754504263401031, 0.031590186059474945, 0.0212083850055933, -0.10141953825950623, -0.020366216078400612, 0.03965410590171814, -0.04572201147675514, -0.026000987738370895, -0.02513614296913147, -0.12774299085140228, 0.17978443205356598, -0.0724758580327034, 0.02258411794900894, 0.03523322194814682, -0.045746345072984695, 0.030942333862185478, 0.1144920364022255, -0.0022690428886562586, -0.018256964161992073, 0.09181451052427292, 0.0022458555176854134, -0.1069207638502121, 0.08616988360881805, 0.010770438238978386, -0.0013060577912256122, -0.14066240191459656, -0.01619856245815754, -0.14175041019916534, 0.20345482230186462, -0.07860258966684341, -0.042988575994968414, 0.012426874600350857, 0.14970792829990387, 0.04807448759675026, 0.0025118207558989525, 0.06235325336456299, -0.092043437063694, 0.055054910480976105, 0.012161143124103546, 0.034098051488399506, -0.050423651933670044, 0.10631659626960754, -0.05142931640148163, 0.11860273033380508, 0.032127853482961655, 0.022370273247361183, -0.11825799942016602, -0.12342903763055801, -0.004587175790220499, 0.0375417098402977, -0.001224916661158204, -0.20031598210334778, -0.028971437364816666, 0.07283477485179901, -0.019349820911884308, -0.002352257492020726, -0.0768919289112091, 0.050489433109760284, -0.007827396504580975, 0.13899929821491241, -0.03800441697239876, -0.025618068873882294, 0.02433975785970688, -0.008917768485844135, 0.014677694998681545, -0.1167224794626236, -0.09115708619356155, -0.006232582964003086, 0.055175211280584335, -0.1665438413619995, -0.055107131600379944, 0.0013784917537122965, -0.028940143063664436, -0.13363392651081085, -0.17725291848182678, -0.11476822942495346, 0.02318926528096199]"
X...21286,"[-0.05035226792097092, 0.07606158405542374, -0.16252747178077698, 0.15691374242305756, 0.02933490090072155, -0.02517370507121086, 0.034698862582445145, -0.07831937819719315, -0.06065748631954193, 0.13816170394420624, 0.10190286487340927, 0.06401041895151138, 0.03302500396966934, -0.17210613191127777, 0.0015152860432863235, 0.017327578738331795, -0.1213281899690628, 0.012501941993832588, -0.09279312938451767, 0.1208653375506401, 0.022030804306268692, 0.03332870081067085, -0.06050499528646469, -0.16627369821071625, -0.14086627960205078, 0.0383022166788578, -0.05157246068120003, -0.1104564294219017, -0.08427249640226364, -0.12623301148414612, -0.024878254160284996, -0.016244130209088326, 0.006617131642997265, -0.016566457226872444, -0.09314356744289398, 0.23467297852039337, -0.0652443915605545, -0.0972733199596405, 0.05283569544553757, -0.06291869282722473, -0.026356477290391922, 0.032906368374824524, -0.09526288509368896, -0.16052782535552979, 0.08028066903352737, 0.09733323752880096, -0.15861822664737701, -0.0685548484325409, 0.0505041666328907, 0.11566094309091568, 0.18850077688694, 0.008068504743278027, 0.11480701714754105, -0.015390759333968163, 0.07007657736539841, 0.0024142663460224867, 0.02508140541613102, -0.022562289610505104, -0.07297686487436295, -0.12250350415706635, -0.08226972073316574, 0.058775316923856735, 0.05977816507220268, 0.22111575305461884, 0.08739667385816574, -0.04440466687083244, 0.040977928787469864, 0.011588072404265404, -0.004065284971147776, -0.11096859723329544, 0.05720887705683708, -0.07618528604507446, -0.06598755717277527, -0.06785213947296143, 0.035576608031988144, 0.08158032596111298, -0.026920778676867485, 0.12203960120677948, -0.04616005718708038, 0.20240885019302368, 0.028598839417099953, 0.08882588893175125, 0.04713897407054901, 0.20505723357200623, -0.00945741031318903, -0.06071364879608154, 0.012412205338478088, -0.10616469383239746, 0.1235378310084343, 0.04604022577404976, -0.010291188023984432, 0.029578203335404396, 0.025244206190109253, -0.03865775093436241, 0.1897840052843094, 0.1494026780128479, 0.02001902647316456, -0.12019124627113342, -0.04642164334654808, -0.06585078686475754, -0.03160826489329338, 0.06810490787029266, -0.09759758412837982, 0.011192327365279198, -0.056019023060798645, 0.04457440972328186, 0.0859818384051323, 0.11116524040699005, 0.06885587424039841, 0.05080089718103409, 0.005375221837311983, -0.06987760215997696, -0.004151336383074522, -0.03762996196746826, -0.12461299449205399, 0.0751987174153328, -0.013584542088210583, -0.06545155495405197, 0.031983304768800735, 0.05852958559989929, -0.19108587503433228, -0.06927818059921265, -0.06669746339321136, -0.0022995059844106436, 0.08547735959291458, -0.10254509001970291, 0.03056541457772255, -0.1965426355600357]"
X1.methyladenosine,"[-0.02873682603240013, 0.02137514017522335, 0.11872869729995728, 0.07995997369289398, 0.028238659724593163, -0.10546629130840302, 0.02822449430823326, -0.09059886634349823, 0.06460224092006683, 0.019116045907139778, 0.05390109866857529, -0.02388531155884266, 0.026728875935077667, 0.01901172660291195, 0.168142169713974, 0.03189381957054138, -0.08021512627601624, -0.08930236846208572, 0.08415649831295013, -0.007229591254144907, -0.016946161165833473, 0.047928404062986374, -0.08074050396680832, -0.13058635592460632, -0.07176878303289413, 0.0043944246135652065, -0.02992970310151577, 0.0015609090914949775, 0.001636854256503284, 0.012418214231729507, 0.180890291929245, -0.006567890290170908, -0.0043889801017940044, 0.03653433546423912, -0.01933075673878193, 0.07827852666378021, 0.10126811265945435, -0.13724805414676666, 0.01598157174885273, 0.059468742460012436, -0.0999898687005043, 0.03595137968659401, -0.011067948304116726, -0.12162797898054123, 0.11722855269908905, 0.020073501393198967, -0.18574702739715576, -0.19862407445907593, -0.05124612897634506, 0.1017145961523056, 0.053870417177677155, 0.06512361019849777, -0.020429253578186035, 0.079763263463974, -0.0989321917295456, -0.14807571470737457, 0.10694179683923721, -0.09246477484703064, -0.12419775128364563, -0.05844304710626602, -0.17131413519382477, 0.17153839766979218, 0.09447148442268372, 0.035673849284648895, 0.012767479754984379, -0.08184289187192917, -0.02337758056819439, 0.1276101917028427, 0.01076523493975401, -0.07064583152532578, -0.020390568301081657, -0.14365752041339874, -0.18129470944404602, -0.02173767425119877, -0.03003213368356228, 0.0006887464551255107, -0.031606804579496384, -0.10336270183324814, -0.15128687024116516, 0.09297891706228256, -0.03394252061843872, -0.039909787476062775, 0.09096210449934006, 0.13784517347812653, 0.017325157299637794, 0.08681068569421768, 0.03210131824016571, -0.08293775469064713, 0.061902064830064774, -0.033705491572618484, -0.0718378946185112, 0.029597098007798195, 0.1108289361000061, 0.036504119634628296, -0.01642228290438652, 0.06509693711996078, -0.007281180936843157, -0.11285191774368286, -0.0600210539996624, -0.044429898262023926, -0.11897654086351395, -0.03881686180830002, -0.17362235486507416, -0.04190799221396446, 0.10679623484611511, -0.03867795690894127, 0.07710420340299606, -0.025956515222787857, 0.2228119820356369, 0.011911367066204548, 0.031249571591615677, -0.06338369846343994, 0.022082068026065826, -0.022964084520936012, -0.16461209952831268, 0.18652239441871643, -0.004047664348036051, -0.13440753519535065, -0.0429278239607811, 0.08359970897436142, -0.1340494453907013, -0.09715162962675095, -0.02346380613744259, 0.026712240651249886, -0.19873128831386566, -0.09837443381547928, 0.03997693210840225, 0.030782833695411682]"
X3.methylhistidine,"[-0.04296916723251343, -0.008525069802999496, -0.06142190471291542, 0.02377437800168991, -0.008005844429135323, -0.010916844010353088, 0.11369001120328903, 0.004093261435627937, -0.01609119027853012, 0.005285909399390221, -0.04084097594022751, 0.09201407432556152, -0.06643280386924744, -0.11311717331409454, 0.11171329766511917, 0.14082151651382446, -0.08157917857170105, -0.08464334905147552, 0.06551370769739151, 0.06981605291366577, 0.047924112528562546, 0.12650977075099945, -0.02142982743680477, -0.21720515191555023, -0.21870331466197968, -0.03269718959927559, -0.08205148577690125, -0.03525569289922714, 0.023203367367386818, 0.036029152572155, 0.12189607322216034, 0.07056073844432831, -0.14000363647937775, 0.0026865899562835693, 0.07586570084095001, 0.13239578902721405, 0.050300925970077515, -0.03961608558893204, 0.0004345228662714362, 0.05157643184065819, 0.07934092730283737, -0.11966194212436676, 0.04776628687977791, -0.2257963865995407, 0.1024521216750145, -0.13660620152950287, -0.005897024180740118, -0.18972532451152802, -0.12937648594379425, -0.07725360244512558, 0.134827122092247, 0.025714881718158722, 0.0018753178883343935, -0.045764338225126266, -0.02427629753947258, -0.04157619550824165, 0.21515753865242004, -0.05252237990498543, -0.0488855354487896, -0.037898603826761246, -0.15586376190185547, 0.11138533055782318, 0.15118055045604706, 0.03824705258011818, -0.03095972165465355, -0.19540022313594818, -0.04041139408946037, 0.16269515454769135, 0.0860971063375473, -0.12502197921276093, 0.07069561630487442, -0.053275104612112045, -0.08506081253290176, -0.03958001360297203, -0.14386527240276337, 0.1302575021982193, -0.03689951077103615, 0.039342399686574936, -0.07237961143255234, 0.0744246393442154, 0.06047912687063217, -0.04273012652993202, -0.013116166926920414, 0.11854742467403412, 0.04578451067209244, 0.08294129371643066, 0.05672011524438858, -0.018520353361964226, 0.11185988038778305, -0.05319594591856003, -0.03320337459445, -0.040971558541059494, 0.054422151297330856, -0.019870305433869362, -0.039999112486839294, 0.027545439079403877, -0.053917355835437775, 0.06895390897989273, 0.016685035079717636, -0.2018941044807434, -0.056962933391332626, -0.037418074905872345, -0.23881478607654572, -0.04122975841164589, 0.062423836439847946, -0.042862169444561005, 0.12357529252767563, -0.05057298392057419, 0.10416581481695175, -0.010152884759008884, -0.007767410017549992, -0.0177080687135458, -0.018644915893673897, -0.0026092620100826025, -0.24018418788909912, 0.09066671878099442, 0.012514755129814148, -0.043298184871673584, 0.0006959644961170852, 0.09575235098600388, -0.11778837442398071, -0.1542590856552124, -0.026692209765315056, -0.02700902707874775, -0.16110335290431976, -0.06540901958942413, -0.1773255616426468, 0.03659607842564583]"
quinolinate,"[-0.007303206250071526, 0.050730202347040176, 0.01825130544602871, 0.11860403418540955, 0.03814561292529106, 0.05479462444782257, 0.10919246822595596, -0.012569301761686802, 0.003517267294228077, 0.036646030843257904, 0.018703291192650795, 0.05492130294442177, 0.03644705191254616, 0.0023755922447890043, 0.12601958215236664, 0.13039177656173706, -0.16147899627685547, 0.023676015436649323, -0.020635830238461494, 0.012243330478668213, -0.008767958730459213, 0.055227167904376984, -0.039793405681848526, -0.1951017826795578, -0.09897398948669434, 0.040832798928022385, -0.13170699775218964, 0.0022507295943796635, 0.1075400561094284, -0.03704609349370003, 0.07489045709371567, 0.02855607680976391, 0.06760940700769424, 0.0626489445567131, 0.0001023364020511508, 0.06494355946779251, 0.1077587753534317, -0.023822668939828873, 0.033106740564107895, 0.0003721826069522649, 0.03128581494092941, 0.06352684646844864, -0.023719340562820435, -0.056284986436367035, 0.1087055653333664, 0.07566838711500168, -0.1670522689819336, -0.09511858224868774, -0.007127754390239716, 0.10304532945156097, 0.10404800623655319, 0.10358064621686935, 0.09030121564865112, 0.021466096863150597, -0.08134029805660248, -0.10407907515764236, 0.1545228511095047, 0.04882524907588959, -0.022817274555563927, -0.16921702027320862, -0.0483863539993763, 0.12596392631530762, -0.01961749978363514, 0.011654074303805828, 0.03093656338751316, -0.11287615448236465, -0.002062054118141532, -0.014536421746015549, -0.05154241621494293, -0.11414024978876114, 0.04432196170091629, -0.017802124843001366, -0.07022683322429657, 0.014417029917240143, 0.015339231118559837, 0.0458543486893177, -0.06297006458044052, -0.06893818825483322, -0.13662925362586975, 0.054331205785274506, -0.0983692929148674, -0.002881888300180435, -0.011474217288196087, 0.20117339491844177, 0.03529219329357147, 0.09507289528846741, 0.04206915572285652, -0.06942253559827805, 0.03979939594864845, 0.012742319144308567, -0.03537607938051224, -0.06095258519053459, 0.1849849373102188, -0.010970387607812881, 0.12809151411056519, 0.1860242784023285, 0.022904731333255768, -0.0005061639240011573, -0.08344700932502747, -0.06814835965633392, 0.0036588243674486876, -0.07934556901454926, -0.07291830331087112, -0.0743129551410675, 0.12876491248607635, 0.013694154098629951, 0.004095582291483879, -0.03182203695178032, 0.08778540045022964, 0.06578871607780457, 0.07169540226459503, -0.08693723380565643, -0.11638197302818298, 0.03375827148556709, -0.08009722828865051, 0.030339067801833153, -0.08882609754800797, -0.09545178711414337, -0.03751387819647789, 0.07595522701740265, -0.10683763772249222, -0.03339003026485443, 0.03677969053387642, -0.0599241778254509, -0.08531884104013443, -0.098703533411026, -0.08772820979356766, -0.018866732716560364]"
N.acetylmethionine,"[-0.004552203230559826, 0.06426332145929337, -0.023932863026857376, 0.07973401248455048, 0.10429016500711441, 0.012507585808634758, 0.13718344271183014, -0.04226409271359444, 0.07878098636865616, 0.016914326697587967, 0.05209355056285858, 0.05549290403723717, 0.00010829121310962364, -0.06592116504907608, 0.029851660132408142, 0.02212269976735115, -0.1098625585436821, -0.004699417389929295, 0.03571675345301628, 0.04214153066277504, 0.038198087364435196, 0.04339229315519333, -0.014283841475844383, -0.1492767184972763, -0.11446484178304672, 0.06329934298992157, -0.07257287204265594, 0.007149156648665667, 0.16170985996723175, -0.06322796642780304, -0.0406792089343071, -0.05557212606072426, 0.01768282800912857, 0.06359387934207916, 0.00937084574252367, 0.21140404045581818, 0.13516846299171448, -0.09310383349657059, 0.0466703400015831, -0.02466563694179058, 0.022339658811688423, 0.11838910728693008, -0.015270610339939594, -0.16881945729255676, 0.17663219571113586, 0.019128724932670593, -0.11454761773347855, -0.137654110789299, -0.0742950290441513, 0.06383845210075378, 0.060210589319467545, 0.0817345455288887, 0.07995836436748505, -0.0437358021736145, -0.0907633826136589, -0.11374463886022568, 0.11831512302160263, -0.02735617384314537, -0.030720848590135574, -0.1284293532371521, -0.08960689604282379, 0.1665794998407364, 0.03614873066544533, 0.05492077022790909, 0.03619689121842384, -0.016767267137765884, 0.09936263412237167, 0.028368884697556496, 0.02076624520123005, -0.13864000141620636, 0.009248340502381325, 0.0017840074142441154, -0.09522334486246109, 0.040588654577732086, -0.02082963101565838, 0.14583787322044373, -0.059527039527893066, 0.030393904075026512, -0.12737539410591125, 0.06431598961353302, -0.05900564417243004, -0.10221150517463684, 0.03257741034030914, 0.12219968438148499, 0.06455689668655396, 0.0010042754001915455, 0.11022965610027313, -0.07784655690193176, -0.011130652390420437, -0.027803223580121994, -0.03691096231341362, -0.12363608926534653, 0.10235244035720825, -0.039786506444215775, 0.08270745724439621, 0.11806697398424149, -0.028507692739367485, -0.0425848625600338, -0.0890038013458252, -0.10727975517511368, -0.03350117430090904, -0.007111922837793827, -0.13687464594841003, -0.041376788169145584, 0.07791341096162796, -0.055741507560014725, -0.01254580169916153, -0.011413220316171646, 0.09250915050506592, -0.016547802835702896, 0.1261979341506958, -0.059732649475336075, -0.07060453295707703, -0.041059527546167374, 0.01960832066833973, -0.08418287336826324, 0.05504641309380531, -0.07412613928318024, -0.07234830409288406, 0.1031012237071991, -0.040199607610702515, -0.07114233076572418, -0.12745468318462372, -0.03010539896786213, -0.09069391340017319, -0.13075119256973267, -0.10835696756839752, -0.06794153153896332]"
