"","ENSG00000277146.1","ENSG00000188399.5","ENSG00000231514.1","ENSG00000235857.1","ENSG00000233843.1","ENSG00000224240.1","ENSG00000237917.1","ENSG00000227629.1","ENSG00000215506.5","ENSP00000005587.2","ENSP00000009530.7","ENSP00000216392.7","ENSP00000226253.4","ENSP00000247470.9","ENSP00000249071.6","ENSP00000257555.5","ENSP00000258662.1","ENSP00000262233.7","ENSP00000262644.4","ENSP00000262776.2","ENSP00000263278.3","ENSP00000263398.6","ENSP00000266556.7","ENSP00000267568.4","ENSP00000277746.6","ENSP00000283206.4","ENSP00000287934.2","ENSP00000289902.1","ENSP00000293373.6","ENSP00000294435.7","ENSP00000295095.6","ENSP00000299736.4","ENSP00000299759.6","ENSP00000301776.5","ENSP00000305675.4","ENSP00000306565.5","ENSP00000311888.4","ENSP00000318318.6","ENSP00000328923.2","ENSP00000331260.2","ENSP00000332887.6","ENSP00000334113.5","ENSP00000339581.3","ENSP00000342278.4","ENSP00000342557.2","ENSP00000343032.5","ENSP00000344577.2","ENSP00000350848.2","ENSP00000352144.3","ENSP00000358719.3","ENSP00000359497.3","ENSP00000359727.4","ENSP00000363965.1","ENSP00000365012.2","ENSP00000368959.4","ENSP00000370394.3","ENSP00000376349.2","ENSP00000382026.4","ENSP00000383155.2","ENSP00000385478.2","ENSP00000391453.1","ENSP00000396874.2","ENSP00000408288.3","ENSP00000418571.4","ENSP00000427463.1","ENSP00000428657.2","ENSP00000432799.3","ENSP00000448911.2","ENSP00000465281.1","ENSP00000500245.1"
"ENSP00000342278.4",0.279102940268322,0.281356247013475,0.281896882293636,0.28155885295489,0.266605139206515,0.267883588625195,0.266682681306706,0.27485528154272,0.264971910697867,0.0729936685497786,0.0873889472692614,0.080693126093165,0.0837084415922195,0.0934459735368768,0.072332229971067,0.0727260989418987,0.0963244669995198,0.0851503141406956,0.0757547916078306,0.0744558810539937,0.0746961825548514,0.0776123031439057,0.0733447598126204,0.0959794771922364,0.0829938996493306,0.0793294645737394,0.0766403086133618,0.083348759005559,0.0853552831625272,0.0831544297779218,0.081477767915769,0.105848308772428,0.119374779668727,0.0868094877218935,0.0758310308062584,0.0934382171258904,0.0984626840695951,0.0763336113229683,0.0986487102459651,0.0807450194120255,0.112484725345448,0.113450073988956,0.0783803705746334,0,0.0922779510321941,0.0875516777338597,0.0827331468816875,0.117012364686827,0.0715423902118159,0.0800516770028226,0.0824388335439055,0.0780141278776672,0.0755796957347919,0.0861639487858829,0.0990598549422498,0.0872969919217912,0.0816890932326915,0.0856928548446345,0.0823006621696465,0.0871215934830263,0.0890010080474387,0.0871139408423073,0.104906838966655,0.0793732810717224,0.073312751926106,0.0762857765330973,0.0930911258327791,0.0751881872137611,0.0724293345521857,0.0755749794776727
"ENSP00000342557.2",0.337302430120797,0.32817103105777,0.327819477793197,0.334506136997171,0.323705104988979,0.325421968780501,0.32613386117399,0.327017777623016,0.326354034025434,0.0884426090518882,0.101786973364633,0.0966570813392653,0.0982091242867028,0.109228191942462,0.0832416050153197,0.0865428354291395,0.1150189871417,0.103056691123336,0.0894316757037826,0.0867939547828994,0.0878836565096284,0.0911034108843067,0.0854281937380871,0.111765543506631,0.101067067220129,0.0979959450109723,0.0907520637478115,0.100134091820541,0.0983385730615511,0.0995120765129765,0.0951981478170726,0.126798423632744,0.143381422534285,0.102416158767431,0.0900763873480018,0.109934377423191,0.112737133150966,0.0895414541640819,0.115031222390231,0.0992101554405859,0.134309853553535,0.136099039442622,0.0925488064034963,0.0922779510321941,0,0.103722497303749,0.103739794725041,0.14332176786136,0.0861144901196796,0.0952120573132516,0.0943592555328423,0.0927797355518464,0.087970682800496,0.106323310182087,0.118975351782576,0.106501929161888,0.0982921150679468,0.101065288180201,0.0998926544857865,0.105304015000704,0.104084348675467,0.103095422468298,0.126531694858879,0.0918607943507352,0.0891618286799938,0.0906861753488152,0.110711242940355,0.0913770497857196,0.0873452037581708,0.0895249289693693
"ENSP00000343032.5",0.318001662639623,0.315131918275857,0.309702407157926,0.303111646370411,0.308341787336447,0.313812313768076,0.300557906496322,0.305724006866028,0.30000472543336,0.0824704747160921,0.0962283182657379,0.0917051260048903,0.0947231670839812,0.103070972939671,0.0800021590580589,0.0804727002580169,0.105999514126049,0.0953783703654072,0.0843865960547842,0.0802081605297752,0.0826134172659317,0.0851517912084841,0.0825473602188583,0.104587238148917,0.0953001014250609,0.0899233343087725,0.0862452892073625,0.0943739115689861,0.0947129356274272,0.0927996841372643,0.0892088928391715,0.118410227766808,0.132674014287898,0.0984507105294081,0.085525305973277,0.100121125721797,0.107869084329598,0.0839022570592341,0.112495968983081,0.0925281114722256,0.126930149937276,0.125206532758967,0.0874610918930449,0.0875516777338597,0.103722497303749,0,0.0964209172607834,0.132409239760156,0.0810450008072749,0.0868186492375186,0.088836182118991,0.0881843922339427,0.0846475869799817,0.0982865599399972,0.10727523596377,0.0979523005592624,0.0920418012809076,0.0957938673547422,0.0912438688694659,0.0980996981070013,0.0996506010640185,0.0986119326285303,0.119836324312859,0.0878500275525229,0.0809915582810634,0.0859171451636185,0.106312262238316,0.0851488330932959,0.080793577165292,0.0875599749825689
"ENSP00000344577.2",0.304056341808172,0.309733420510482,0.301537983142927,0.305724214530101,0.302093353981572,0.303190808482449,0.292544280341279,0.300907416407199,0.285417258346144,0.0807473098058333,0.0953213823251283,0.0888819050505006,0.092959479834635,0.101144211453226,0.0783516092986094,0.0805349370576846,0.107292853293965,0.0951076869167084,0.0824247123773477,0.078529440322168,0.0808256177709502,0.0833427335521932,0.0790287017206804,0.100742157127224,0.0928701661017956,0.0891232504811487,0.0837598446681783,0.0904094837722498,0.0934515583018896,0.0928829033550527,0.0872920808534998,0.115874712388976,0.131625481987872,0.0942310170436818,0.0856951478609492,0.101317246889386,0.102554009824959,0.0817742531529044,0.109079316945601,0.0879917773974872,0.125386802038465,0.125106989004115,0.0845859475872308,0.0827331468816875,0.103739794725041,0.0964209172607834,0,0.125336706611118,0.07856844009491,0.085492022546876,0.0860756338486637,0.0870822941668343,0.0818326628538225,0.0975662802254128,0.105085830767839,0.0977894932142713,0.0913578905948678,0.0929729270437782,0.0897359488768841,0.0956360470082126,0.0958586277712151,0.0926580577771949,0.114140446229234,0.0859936939678989,0.0778846550098251,0.0843239946548776,0.0990305059223921,0.0835200326212312,0.0788327666080505,0.0824517321735036
"ENSP00000350848.2",0.41625429400547,0.414602192470802,0.419252610770852,0.424551999928802,0.413818908356801,0.409997815464329,0.406869859365915,0.413024479633257,0.418896411888891,0.111745217823039,0.129426204260498,0.122787307058386,0.128672529012418,0.138894821391903,0.10804676265459,0.110480962197815,0.145820716322042,0.132871402361977,0.114820851692687,0.108335574860378,0.112470524080366,0.116352966392855,0.107102796423314,0.143774707163534,0.131084019309793,0.122440680825377,0.114900380839486,0.123136864777038,0.126930623581962,0.121513730951794,0.121549519001575,0.16141131488056,0.178324492182251,0.130762625135053,0.120840736665024,0.141855472590956,0.140235889703207,0.117838662651429,0.149696481884938,0.125547942117574,0.172360778054218,0.172620838569755,0.121654713440004,0.117012364686827,0.14332176786136,0.132409239760156,0.125336706611118,0,0.107488376143651,0.122048366261172,0.121268453554895,0.118947189346005,0.113977634443622,0.134415964097405,0.149645585151795,0.134041500012219,0.123455284460795,0.128457787001284,0.124802135543097,0.133497678597958,0.131681129541352,0.13006347234845,0.160697730994149,0.116666744075657,0.108046116034595,0.116911806851269,0.138829708861783,0.115798906848946,0.110651162014195,0.114950264917192
"ENSP00000352144.3",0.262688766272041,0.25950689822591,0.262153151559,0.260625288397798,0.254244201163428,0.253942718518263,0.252543654568259,0.255870113823873,0.253516373854227,0.069044861102245,0.0797852543102835,0.0761798295048862,0.0778004006514837,0.0856288718503981,0.0657744939910555,0.0668499558769593,0.0895190449645002,0.0810494341755384,0.070219966239802,0.0670185644481814,0.0707789383082037,0.0705404635685485,0.0672525903003748,0.0863795761502066,0.0812263194936488,0.0729799777775613,0.0710502916748158,0.0768302130294596,0.0804062684187888,0.0776383627080447,0.0739334422984807,0.0985898638348144,0.108684201888593,0.0797940110535951,0.0701731318203324,0.0850386539333591,0.0884285150255641,0.0708479327355263,0.0906636845546917,0.0749573548281651,0.105033681286678,0.108033080170559,0.0727696214338604,0.0715423902118159,0.0861144901196796,0.0810450008072749,0.07856844009491,0.107488376143651,0,0.072239591521845,0.072995100190589,0.0726564780326431,0.0697807233296636,0.083495173742868,0.09178523403128,0.0828470584543257,0.074946356311551,0.0793456255384055,0.0738583499259295,0.0821955606290825,0.0816348614731946,0.0796876929372095,0.0955110843844088,0.072427831765808,0.0677381222787204,0.0703149470758861,0.083459103749538,0.0699635623920236,0.067851981312791,0.0694926292588878
"ENSP00000358719.3",0.288594763642125,0.285996300646485,0.285281472490386,0.288931581040564,0.279449985577278,0.278568445126273,0.279377874919337,0.27972159521917,0.28178171322352,0.0770910570422976,0.0883971328339992,0.0836915077107115,0.08839580294717,0.0964386255305548,0.0719780314748342,0.0755603939246386,0.101578758624052,0.0892902676511913,0.0770812850748807,0.0749400743598952,0.0748782747995709,0.0796813750661551,0.0758833606261912,0.0977982098587552,0.0882036479777636,0.0807045210850164,0.0781762775624206,0.0840402821062306,0.0892546663416715,0.0835600173759597,0.0822660605198093,0.109429417732577,0.119945974189228,0.0898901876705425,0.081585827108101,0.0962547450370322,0.0997395820789027,0.0776261690841326,0.101314376727656,0.0840029234649555,0.114535014295742,0.117793451866023,0.0801010323082933,0.0800516770028226,0.0952120573132516,0.0868186492375186,0.085492022546876,0.122048366261172,0.072239591521845,0,0.0810361094716017,0.0795550994753002,0.0761302930647524,0.0909607250594189,0.100912278952501,0.0914812236845326,0.0840555477408823,0.0896656421488025,0.0847277662278504,0.0937709928622646,0.0878594707639515,0.0897996522606098,0.109624705337275,0.0815691418862657,0.075912051060128,0.0796741527891299,0.0948251355776127,0.0783775231217442,0.0744323644631359,0.0795070950678424
"ENSP00000359497.3",0.28730486356562,0.302342713239671,0.284779410210863,0.283786523361109,0.288915522121143,0.283804063663674,0.274360053238123,0.284830057584669,0.277195448856195,0.0752634691304889,0.0867525328452356,0.0837939416878072,0.089847234925508,0.0956462572322917,0.072451675528322,0.0748656794358983,0.0988494245408258,0.0869230121534562,0.0774346959310191,0.0743143429232927,0.0763052173660058,0.0809581569548662,0.0734282248238346,0.0963366983849813,0.0882396354806164,0.0841651154395396,0.0784920319550606,0.0837855780187557,0.0878678868705105,0.0833362279366146,0.0815509930362561,0.107880879150961,0.121804851424808,0.0900280908436205,0.0787770675632139,0.0978863296530218,0.0978383530453487,0.0765495758022982,0.102090684292407,0.0851253616109247,0.117415685336547,0.116163946217343,0.0792740762360582,0.0824388335439055,0.0943592555328423,0.088836182118991,0.0860756338486637,0.121268453554895,0.072995100190589,0.0810361094716017,0,0.0810225930326438,0.0748960291596199,0.0914022102124833,0.0999538484149288,0.0914313058988959,0.084893580431067,0.0890409374922326,0.0842046731928671,0.0879262140192676,0.0898521356308933,0.091142622657048,0.106901283796739,0.0810483779745261,0.0755579022135426,0.0790052313674591,0.0973755854931297,0.0766826694915205,0.0764814816175556,0.0762878624365764
"ENSP00000359727.4",0.28935152402649,0.286021965713509,0.283333409491009,0.279344348651774,0.279064568454115,0.280655781696838,0.279503074520413,0.2840662562211,0.27455252759694,0.0758670382995335,0.0875789369106403,0.0841528344544116,0.0863848264840036,0.094965900338266,0.0733031395109307,0.0751908780036971,0.0992122544831577,0.0870873026019281,0.0768198390210244,0.0727267995136018,0.0766773415112498,0.0810630385191493,0.0736492457226813,0.0953993483009542,0.0868097384883077,0.0825530837694368,0.0791437914721902,0.0829368765982586,0.0851497997340119,0.0835990346586536,0.0815750993298228,0.107879247964487,0.119501577625927,0.0902055957875547,0.0788331084164624,0.0950975973907136,0.0988594656076586,0.0779412512139251,0.101542050384761,0.0848756429439302,0.116051169678115,0.11808691874392,0.079462242757489,0.0780141278776672,0.0927797355518464,0.0881843922339427,0.0870822941668343,0.118947189346005,0.0726564780326431,0.0795550994753002,0.0810225930326438,0,0.0763340538270868,0.0887497660792712,0.0982803892358435,0.0889619867935772,0.08486244600158,0.0860989477318264,0.0824864356137184,0.0905156380319912,0.0894591187961047,0.0855784055237527,0.106873689869676,0.0801327690019039,0.0737900989144555,0.0793822163412204,0.0918030798881584,0.0775599153663431,0.0752876809621417,0.0777848231755033
"ENSP00000363965.1",0.269155367904626,0.273508178571456,0.274981288434952,0.2694938308939,0.260627006455429,0.266104048109828,0.258310626870829,0.262018136099755,0.256984633188977,0.0710734786808768,0.0834328563993783,0.080056271688469,0.0806691534205287,0.0886974589732077,0.0687357679695346,0.0696092514518146,0.0952003579238323,0.0849745869917615,0.0720396468064545,0.0694788737342316,0.0723076785654209,0.0732648996483924,0.0701596288867138,0.0925123950275106,0.0831894423954921,0.0755390158595281,0.075131439796482,0.0785468592216228,0.0823279059794741,0.0815249852442505,0.0780279803689257,0.0992021775605132,0.115157914560919,0.0819658651755468,0.0737386719098468,0.0879337243637364,0.0924282214504876,0.0736688618079576,0.0938229902173659,0.0797184438416941,0.109182978392369,0.108446112025995,0.0746279155163898,0.0755796957347919,0.087970682800496,0.0846475869799817,0.0818326628538225,0.113977634443622,0.0697807233296636,0.0761302930647524,0.0748960291596199,0.0763340538270868,0,0.0871063783537222,0.0964974964615022,0.0849939371050742,0.0794381744005994,0.0831435061930079,0.0799005639778075,0.0826976969047643,0.0841084863260166,0.0828448092381588,0.101452596800756,0.0758729078304198,0.0699360370268571,0.0744701815358034,0.089339348861194,0.0724985434067528,0.070644967470106,0.0729063033179485
"ENSP00000365012.2",0.329278446631315,0.327465837205646,0.327648311300541,0.315582369724771,0.320531493780511,0.312279052306623,0.313833458665204,0.31037797940656,0.298602328659515,0.0832898565006666,0.098753994174613,0.0932689323868236,0.097614767481251,0.103706655855285,0.0804956079748275,0.0836398203271172,0.112370237324263,0.0969977587665312,0.0855550198569656,0.0832469740601365,0.0844323178436066,0.0893875014648792,0.0828522553553466,0.108860604613101,0.0947168465554381,0.0926966576153711,0.087643151942369,0.0948162443901276,0.100356649244753,0.0947632978713639,0.091638260699323,0.1193322684772,0.136295415466248,0.0996200583176718,0.0857506575302976,0.105304101818469,0.108457750100072,0.0880124071012933,0.112301678574261,0.0937227621308405,0.129692486388338,0.129038618324191,0.0876336570976897,0.0861639487858829,0.106323310182087,0.0982865599399972,0.0975662802254128,0.134415964097405,0.083495173742868,0.0909607250594189,0.0914022102124833,0.0887497660792712,0.0871063783537222,0,0.11249477419597,0.10132943666638,0.0962646717485492,0.100682019731289,0.0940170090589476,0.102554099544599,0.101697942191874,0.0987146703492483,0.123041626558604,0.0873325022222231,0.0839009352072121,0.0859834358944695,0.103927419761706,0.0834088599532367,0.0843262714748378,0.0872863601862671
"ENSP00000368959.4",0.358857458315911,0.347190676752204,0.349864962219465,0.356691711055967,0.354183227955928,0.350396331998885,0.346542087430924,0.337368946715295,0.345783836388189,0.0912633233215978,0.108920626804224,0.102794768791323,0.106226858235148,0.121731852646643,0.0910907977672875,0.0906788017489384,0.126778603032972,0.111516721377277,0.0940524526769416,0.0931228346964586,0.09310200911427,0.0973059972365747,0.0916720611897876,0.120169741943653,0.109028850871629,0.100985815941245,0.0979859537397933,0.102993531707757,0.108674067788069,0.105727787636287,0.0999567209855275,0.134807884205903,0.15354434030366,0.108259642357443,0.0973715204726212,0.116212379826298,0.121880097207554,0.0986217680851284,0.127396344470576,0.10195653812816,0.141973640394066,0.144466336042767,0.0992239052431123,0.0990598549422498,0.118975351782576,0.10727523596377,0.105085830767839,0.149645585151795,0.09178523403128,0.100912278952501,0.0999538484149288,0.0982803892358435,0.0964974964615022,0.11249477419597,0,0.113110070969581,0.104244972079764,0.10871419455713,0.105016865764004,0.109852007028177,0.111353099680854,0.109935160079721,0.131905873326392,0.0986673455870329,0.0923202615892789,0.0970642986412187,0.115923598361785,0.0981059261941146,0.0920122357388176,0.10123202347927
"ENSP00000370394.3",0.325079982989036,0.323458325636023,0.325200779062026,0.314821619307135,0.314779593200381,0.320589925467769,0.306232696376899,0.313086541451047,0.319961936935883,0.0857350288020335,0.0998995738144004,0.0940705763965249,0.0972357888582604,0.107899232192351,0.0812112259730707,0.0835620689820819,0.111729313924656,0.0994258020610095,0.084766395040472,0.0861523611378361,0.0855550254829911,0.0890526803328085,0.0848062609348173,0.110345869070073,0.0969663640695883,0.0930065635714649,0.0895263856092832,0.0930074608572376,0.0973468104979953,0.0956072905249765,0.0905271178577677,0.120263926427682,0.136340387252763,0.100275064294609,0.0891362532108843,0.106829797011721,0.114067301391555,0.0862065162361075,0.113231505796662,0.0949126673031439,0.128785514995103,0.132782396198315,0.0908467188980535,0.0872969919217912,0.106501929161888,0.0979523005592624,0.0977894932142713,0.134041500012219,0.0828470584543257,0.0914812236845326,0.0914313058988959,0.0889619867935772,0.0849939371050742,0.10132943666638,0.113110070969581,0,0.0945007580702086,0.100671184876873,0.0925445850485141,0.0997505581306989,0.102687110612831,0.0994781605193298,0.121255179712424,0.090502818618551,0.0823682671400143,0.0882798797074912,0.108255654624081,0.0864460152387701,0.0824857087036007,0.0877058398012702
"ENSP00000376349.2",0.300580818100578,0.298855065436246,0.292186529483059,0.296100977355139,0.290505662068036,0.283312604097455,0.286887899870311,0.295176974980669,0.291256356125398,0.0795074535055488,0.0911999513737123,0.088070039759986,0.0883232756978606,0.0984147476412964,0.0763905357116351,0.0780638776523424,0.103170355802177,0.0893484572659745,0.0823843562692716,0.0767809506746104,0.0783620638772217,0.0830129976106667,0.0769785820431034,0.0995425062868842,0.0917900002887632,0.0869294370559868,0.0806995955971946,0.0883552004625259,0.0918094386549108,0.0894836367875632,0.0872955197417793,0.113269688841852,0.12529512290242,0.0942243768932419,0.0837886026741154,0.0976076119730492,0.103280801279486,0.0800856888725262,0.103648841616444,0.0884711649014408,0.12242390195398,0.120311504473811,0.0821741205492243,0.0816890932326915,0.0982921150679468,0.0920418012809076,0.0913578905948678,0.123455284460795,0.074946356311551,0.0840555477408823,0.084893580431067,0.08486244600158,0.0794381744005994,0.0962646717485492,0.104244972079764,0.0945007580702086,0,0.0916725863138645,0.0875597008269353,0.093625702882841,0.0948438076948824,0.0921409590619524,0.115449183471961,0.082656327072825,0.0758817203949328,0.0832986306840002,0.0968906137395523,0.0804500057011843,0.0767894375927089,0.0801384814532086
"ENSP00000382026.4",0.312291866687405,0.310700557448494,0.314343245779977,0.307904539176568,0.311256764086502,0.302621932183572,0.304461962323312,0.306856460382301,0.294714658316649,0.0805704521017141,0.0970206693824695,0.0915824300540576,0.0926792761003633,0.104437861926182,0.081088042066817,0.0809264819005348,0.106558079236986,0.0958701366652904,0.0849654914282563,0.0822427834396417,0.0830292123790088,0.0854844103251248,0.0810471399980849,0.103899765962753,0.0976782216317777,0.0892647311724925,0.0838722681516705,0.0911373299526746,0.0968326863886596,0.0934064725964766,0.0879802539829371,0.119426991403855,0.131124167255855,0.098365918000859,0.0851393131554173,0.102460808709017,0.107073710783269,0.0864361165836718,0.108427176686507,0.0928079625234324,0.126769552270986,0.129811980028768,0.0869392378878022,0.0856928548446345,0.101065288180201,0.0957938673547422,0.0929729270437782,0.128457787001284,0.0793456255384055,0.0896656421488025,0.0890409374922326,0.0860989477318264,0.0831435061930079,0.100682019731289,0.10871419455713,0.100671184876873,0.0916725863138645,0,0.0909671781838621,0.0993519779988638,0.0979334402920594,0.096982617087764,0.118239089114453,0.0859685926222229,0.0831927530878313,0.0877491491273098,0.104908378054458,0.0846642041704611,0.0811074519975643,0.0837816254207912
"ENSP00000383155.2",0.300358547212235,0.302239307135901,0.300035659767936,0.296512979234773,0.285764360097012,0.298519311497331,0.290028395785276,0.290195048281045,0.28819108795414,0.0793899090202321,0.0907729523911858,0.0897916558737732,0.090044095037765,0.0982729836762052,0.0762295918664758,0.0775719326175875,0.101839823342749,0.0930797890845645,0.0793519303842331,0.0767102935792034,0.0785757523773289,0.0825788619753281,0.077913154758269,0.0989487373678733,0.0907403634013954,0.0860760442004966,0.0818258223095014,0.0890838989398268,0.0923457632045186,0.0883754060030202,0.0860224600892787,0.111636150973265,0.125341766869151,0.0937604183999395,0.0808159130818492,0.100273053123547,0.101795822433601,0.0809349915589394,0.104307243009521,0.0902544194195253,0.118284392155696,0.12361483220081,0.0829938818391454,0.0823006621696465,0.0998926544857865,0.0912438688694659,0.0897359488768841,0.124802135543097,0.0738583499259295,0.0847277662278504,0.0842046731928671,0.0824864356137184,0.0799005639778075,0.0940170090589476,0.105016865764004,0.0925445850485141,0.0875597008269353,0.0909671781838621,0,0.0953789423080122,0.0941610109386323,0.0923686504838946,0.111025916807722,0.085328654955244,0.0797504337337147,0.080769444973113,0.100831511523502,0.0816162863080131,0.0792605492687164,0.0792591841381512
"ENSP00000385478.2",0.32496903008258,0.315147276213449,0.325435513178423,0.314524444664668,0.308047837953477,0.310823037862272,0.316014431318312,0.307513447170939,0.312473378427583,0.0854983430247864,0.097998928035059,0.0922784074503395,0.0950800514910644,0.106099106323849,0.0826277547822091,0.0826564912555364,0.109875311667987,0.100203059078528,0.0851916705427616,0.0819493341472319,0.0842887603695542,0.0905098082105959,0.0834058458191694,0.109725631255209,0.0966279092651843,0.0935241456851854,0.0887647703191124,0.0938862694873862,0.0979529289422869,0.0932456205069983,0.0906746577193023,0.11997132939671,0.13530347281652,0.10081414787635,0.0887123272074846,0.10598364006844,0.110240855133274,0.0864495701333554,0.113110974627995,0.0943806983426027,0.128499535655881,0.131099460364463,0.0902962084782736,0.0871215934830263,0.105304015000704,0.0980996981070013,0.0956360470082126,0.133497678597958,0.0821955606290825,0.0937709928622646,0.0879262140192676,0.0905156380319912,0.0826976969047643,0.102554099544599,0.109852007028177,0.0997505581306989,0.093625702882841,0.0993519779988638,0.0953789423080122,0,0.0997018098403543,0.096710514752047,0.122998488569153,0.0882606017782028,0.0837190004085754,0.085073913380634,0.104686165430737,0.0877806984579594,0.0825203217645023,0.0891472468563759
"ENSP00000391453.1",0.31666220768893,0.314023711927556,0.322909472821629,0.315314406337521,0.320620854941142,0.315149855591043,0.310708966810974,0.305438529815684,0.306304765638752,0.0835889026850282,0.0992195159723869,0.0964576211435855,0.0957489403234151,0.106017613453809,0.0816295191371137,0.0816027014164348,0.110610272636537,0.0968617284538119,0.0855653395731948,0.0820306939027002,0.0842509960557571,0.0872297951760111,0.0830227538163362,0.105052497115337,0.0986948303936364,0.0925604865765114,0.086587524223744,0.0930786921887205,0.0942852929517345,0.0951239365845895,0.091130501123439,0.11913622523993,0.134227094795338,0.0997263912324694,0.0863306546353647,0.102930073620284,0.111460233217209,0.0851815630709137,0.107760919054934,0.0929436988696423,0.131785108941737,0.128166293876511,0.0892314550718775,0.0890010080474387,0.104084348675467,0.0996506010640185,0.0958586277712151,0.131681129541352,0.0816348614731946,0.0878594707639515,0.0898521356308933,0.0894591187961047,0.0841084863260166,0.101697942191874,0.111353099680854,0.102687110612831,0.0948438076948824,0.0979334402920594,0.0941610109386323,0.0997018098403543,0,0.0995451087496677,0.122515210217201,0.0899519379514377,0.0829367571645,0.0870877984378433,0.105354115728534,0.0838443285277357,0.0841675846900165,0.0856392828344682
"ENSP00000396874.2",0.316703658207363,0.312207395158313,0.310873092048065,0.30972923125172,0.309187177788486,0.309535460471581,0.302152801921206,0.2981443383355,0.299697903511872,0.0828939540237023,0.0966021806999521,0.0917220230087141,0.093255018258862,0.103490636430367,0.0778134526206537,0.0811020332168597,0.106856864210683,0.0961164797132911,0.0830064593346812,0.0813405438990552,0.0830491364361879,0.0871368410554509,0.080334853964922,0.10413466858366,0.0961352795176289,0.0879531576508328,0.0881798216029467,0.0920210675705205,0.0925646550261541,0.09269902395597,0.0893499088053716,0.118356285094359,0.134001463393533,0.0971168174993566,0.0859283351399604,0.105319661367921,0.109379707981682,0.0836014672068909,0.111372800655748,0.0919417570592426,0.126001709967863,0.128075231357633,0.0868247802803518,0.0871139408423073,0.103095422468298,0.0986119326285303,0.0926580577771949,0.13006347234845,0.0796876929372095,0.0897996522606098,0.091142622657048,0.0855784055237527,0.0828448092381588,0.0987146703492483,0.109935160079721,0.0994781605193298,0.0921409590619524,0.096982617087764,0.0923686504838946,0.096710514752047,0.0995451087496677,0,0.116025128559073,0.0886200013975166,0.0807988488904305,0.0854829423092251,0.104143947645892,0.0846164217170068,0.0823381599546947,0.0839150171899057
"ENSP00000408288.3",0.379599539121579,0.384056944097288,0.39032066792741,0.370632337902654,0.368906554734115,0.381784470180559,0.370346525670042,0.36935227696315,0.362508523964692,0.102021102523751,0.119377182993584,0.112032850167715,0.114249052738459,0.127490272765368,0.0986509403335814,0.101754969878648,0.131929128666292,0.118833672199717,0.102896473622953,0.0980753299045683,0.102441611160402,0.107212576745582,0.101503301395457,0.133543895056092,0.114559076497851,0.110010634103493,0.100911436519767,0.112120741908534,0.115806776558439,0.11192184549486,0.107487911164005,0.146218392414849,0.159397933967135,0.119048156773671,0.102160968220598,0.127009159579655,0.130814952474392,0.104584153315592,0.134750147371167,0.112847450480775,0.159151930600661,0.156846731705794,0.106898255131719,0.104906838966655,0.126531694858879,0.119836324312859,0.114140446229234,0.160697730994149,0.0955110843844088,0.109624705337275,0.106901283796739,0.106873689869676,0.101452596800756,0.123041626558604,0.131905873326392,0.121255179712424,0.115449183471961,0.118239089114453,0.111025916807722,0.122998488569153,0.122515210217201,0.116025128559073,0,0.106483743463795,0.0975867354095393,0.103471668430773,0.129225187049099,0.102880029349359,0.100362432149435,0.105213840206644
"ENSP00000418571.4",0.284747733377488,0.27877602561114,0.285550724713264,0.279336596379928,0.276802493518744,0.283877878872038,0.26747337974868,0.274664522487037,0.277793847098506,0.0745925929786124,0.0872671814096614,0.0812780092830681,0.0861954673559701,0.0950699519751058,0.0720553933344381,0.0741378878882141,0.100363993344822,0.087633667443244,0.075828789516352,0.0734626116264414,0.0738080893934611,0.0803883156029989,0.0721358865637145,0.0960463681833547,0.0891050412583001,0.0826766418223424,0.0750098432520218,0.0836096285050016,0.0864339839559724,0.0851637877531238,0.0797905907850948,0.106652096842801,0.120107745222045,0.0854306600240053,0.0746828831211606,0.0940714002546251,0.0993348847719647,0.0771299414089302,0.0979442674922391,0.0840909329462977,0.115338993517733,0.116639212129121,0.0799924158584193,0.0793732810717224,0.0918607943507352,0.0878500275525229,0.0859936939678989,0.116666744075657,0.072427831765808,0.0815691418862657,0.0810483779745261,0.0801327690019039,0.0758729078304198,0.0873325022222231,0.0986673455870329,0.090502818618551,0.082656327072825,0.0859685926222229,0.085328654955244,0.0882606017782028,0.0899519379514377,0.0886200013975166,0.106483743463795,0,0.0722521414327609,0.0793024963679249,0.0922352696048924,0.077903788390712,0.0759667661269832,0.0774316476708654
