"","hsa_mir_135b","hsa_mir_190b","hsa_mir_224","hsa_mir_452","hsa_mir_577","hsa_mir_934","ABCC11","ZFR","FXR1","CSAD","SNORA8","HIST1H1A","MXD3","BIN2","SNX10","TFF1","ZBTB43","RALB","LEMD2","RPL22L1","LOC727677","CCDC90B","CHI3L1","LOC145837","PA2G4P4","MIR877","C14orf72","FAM177B","SNORA18","REP15","IQCG","MIR1914","IAPP","LOC100130331","LOC100132215","MIR135B","NEURL2","FUT4","SCARNA6","KIAA0196","LOC440335","AGR3","TTC36","UBR2","GRPEL2","MLPH","LOC401127","SPP2","MIR647","TLR1","ARHGAP28","IGFALS","ENO1","MIR563","MIA","IL17RA","LRRC47","C3orf16","MIR1304","GOSR1","RFESD","MIR1280","UGT2B11","A2LD1","GPR37L1","WWP2","CTSA","CDH26","CMBL_134147","BCL11A_53335","AGR3_155465","FOXC1_2296","TFF3_7033","NAT1_9","C6orf97_80129","DEGS2_123099","AGR2_10551","GABRP_2568","GATA3_2625","PRR15_222171","GPR77_27202","SPDEF_25803","FLJ45983_399717","PPP1R14C_81706","ESR1_2099","ZMYND10_51364","THSD4_79875","MLPH_79083","VGLL1_51442","RGMA_56963","STAC_6769","KCNJ11_3767","TBC1D9_23158","FBP1_2203","DNALI1_7802","CT62_196993","FOXA1_3169","MID1_4281","ERBB4_2066","TFF1_7031"
"IGFALS",0.0634447523926022,0.17449973222719,0.0592068321506649,0.080960392132528,0.0446558518809749,0.171257235751828,0.0286240838620399,0.0224903204252576,0.0268351870371219,0.0315176802428978,0.0261177885973126,0.028175284467506,0.0300089658538102,0.0255322382591709,0.0311652092277243,0.0357216736701215,0.0246771808197819,0.0356136081335025,0.0286599269670702,0.0227980901514635,0.0258823013082389,0.0323200901947509,0.0251953200871789,0.0441769329870232,0.0443324809513405,0.0308829514084134,0.0300659674873096,0.0262588768496092,0.0331083853458047,0.044624411180767,0.0224020519721987,0.0282498767207402,0.0243802129489179,0.0274350968852856,0.0325566322561962,0.0262854509036039,0.0236901385464933,0.0258544009727966,0.0340555689809166,0.0359465679392836,0.0264147613885172,0.0379895639136042,0.0225968830138565,0.0228042587424128,0.0273371169347083,0.0245514622750185,0.0254354166269642,0.0258274275848326,0.0277970113011797,0.0270295312669931,0.0268339378897156,0,0.0266640428004966,0.0388766117906146,0.0361585369792368,0.0359183143686131,0.0277912332900964,0.0238375573377583,0.0331734089753741,0.0260287256655222,0.0237368322057872,0.0355403863432436,0.0295929094472784,0.0238283843229443,0.0243604285966642,0.0254092732458051,0.0252571509886475,0.0265506284923709,0.0551845466461065,0.0559523709681508,0.0630545129103224,0.0729525637712747,0.0492279956847081,0.025039810583719,0.037384947468202,0.0383207150043699,0.0558457697982706,0.0278484760770384,0.0689591912713929,0.0465026906017082,0.023871280525664,0.0344610619317171,0.0363195732366511,0.0443303374252264,0.0807721963638762,0.0266899423068959,0.0467534641345728,0.0627791610539957,0.0367587472174735,0.0422845528610357,0.0343687415176492,0.0319040649510742,0.0314053125285747,0.0408528807680284,0.0230826964415989,0.0447201965911871,0.092315054460712,0.0342415423067214,0.0401640215896909,0.0412599508490551
"ENO1",0.0650079253385078,0.174502766606367,0.0610734678862141,0.0806737459421373,0.0503101491654258,0.171952407853071,0.0307542333119843,0.0234410517525779,0.027283322650751,0.0324193556019365,0.0266700251221288,0.028938285539548,0.0311320039893525,0.0260828928383683,0.0317966678238363,0.0364969363779172,0.0255475028959261,0.036591980671315,0.0292118626986639,0.0238349631495135,0.0268819795298039,0.0331677187510079,0.0254131752697028,0.0447910993181076,0.0440394744199047,0.0307203392845204,0.0310607933758667,0.0263911256567174,0.032966513361284,0.0473529080008187,0.0232370135040502,0.0291939558858265,0.0249204597390966,0.0278908601080276,0.0344205524131869,0.0258272601572744,0.0247424113275412,0.0277120000655335,0.0346124570028429,0.0356740210546246,0.0265862769033852,0.0391887068390438,0.0227456065443357,0.0235608971542716,0.0286418023240879,0.0243088648218623,0.0260193705395137,0.0271213767134171,0.0289014135652391,0.0281988751051648,0.0266504023262968,0.0266640428004966,0,0.0399568075150315,0.0372122980327381,0.0371558712726543,0.0291227452132688,0.0236660091778585,0.0326503856921009,0.0258015309666912,0.0240534396422591,0.0364383519076815,0.0294289930834559,0.0241717621817324,0.0247681493902828,0.0258282495322715,0.0252512671806422,0.0277513990280851,0.057140627640418,0.0578037181918389,0.0655777249073531,0.0772986873419015,0.053064350276425,0.0246340773577902,0.0394213181088044,0.037781184939594,0.0546922556930923,0.0278816225869512,0.0712701683134361,0.0473919600004808,0.0243434085532423,0.0346969287086269,0.0361210993880479,0.04566072871268,0.0816321259623925,0.0259681473603485,0.0475566976789288,0.0619480535633033,0.0382109807632131,0.0436482894843664,0.0329037693595421,0.033242767247658,0.0313512818540226,0.0420449626329049,0.0245668990749998,0.0466145034970568,0.0914884534674482,0.0332325337896048,0.0405803494046933,0.0406056559771389
"MIR563",0.093890426601222,0.265253475761567,0.0902358767391301,0.117918017513433,0.0704989039311243,0.254221608295059,0.0445121198717369,0.0340166344658507,0.0401305128396324,0.0476347261601211,0.038938080417198,0.0424494136922089,0.0445827075353549,0.0385137809390132,0.0458294936774273,0.0550445510747983,0.0377463130948443,0.0547953791802082,0.0418054420423726,0.0338606099723241,0.0395682796257618,0.048522045737199,0.0388513105045226,0.0643287104953369,0.0622245881850823,0.0451249829616991,0.0437991890838736,0.0386643831866381,0.0507479893568035,0.0653252164159171,0.0327651688937713,0.0423265164500508,0.036860672993555,0.0415528468661646,0.0479712194220183,0.038912298009382,0.0366111444209353,0.0400013461126064,0.049518014471939,0.0517149381122987,0.0374817096783026,0.0574430139355006,0.0333509970767673,0.0350596826858337,0.0422682453354437,0.0371081574767348,0.0374354668459782,0.0398209593166286,0.0412626641249193,0.0411336792233906,0.0405120592297464,0.0388766117906146,0.0399568075150315,0,0.0563830198774129,0.0522342701405611,0.0417964641788514,0.0360972059708304,0.0498764882706835,0.0376453408715138,0.0341864744692738,0.0510371353924469,0.0448532744232334,0.0352432604297824,0.035609568928655,0.03706106096101,0.0375008430800519,0.0411491921383075,0.0841049975172443,0.0840758702282818,0.0955116125096323,0.110225410059554,0.0766077603035736,0.037526161981347,0.0570829553385378,0.0579001386872114,0.0841716415817552,0.0398259894354306,0.104866735339574,0.0684569073136085,0.0346316659743918,0.0515593785549581,0.0556575150714614,0.0656634245741742,0.117489672745129,0.0395612400451795,0.0713302370809945,0.0940219848006608,0.0562084551269479,0.064428311247744,0.0508408974755234,0.0462381459787398,0.0471882839664207,0.0611112988388951,0.036120980987114,0.0674566519143169,0.138830571815618,0.0514975210194219,0.0599862885569919,0.0617816864814927
"MIA",0.0892195285507823,0.244687035407153,0.0862321346763807,0.111981761574634,0.0655733328638918,0.257651805124657,0.0428599382683645,0.033017879104285,0.0389664638451889,0.0441657915121868,0.0371474996051895,0.0411953579545962,0.0428690188463968,0.0361005603529861,0.0438177431400307,0.0520210093880941,0.0370491529604346,0.0510967180916791,0.0402279634470023,0.0321056011741595,0.0380493493842933,0.0466672160822684,0.0371242181803246,0.0634474544215001,0.061015682536882,0.0415905415423034,0.0434908737778329,0.0371633938855154,0.0491323156213299,0.0643598935999713,0.0326174825541514,0.0409673194991544,0.0347110598762653,0.0392763282529458,0.0474534374592867,0.0367767015831522,0.0348423567717234,0.0388080063220656,0.0475574143080611,0.0509031267189021,0.0372100299789514,0.0546503145212933,0.0328524183784172,0.0340023453163243,0.0407922042309712,0.0357630085870152,0.0354225626946363,0.0379253326269094,0.0406619476769014,0.0378626055595262,0.0377886149479925,0.0361585369792368,0.0372122980327381,0.0563830198774129,0,0.0505524427482581,0.0389726309774523,0.0330607447578595,0.046902551563008,0.0364047584149867,0.0346018528138553,0.0500764141788787,0.0418173295188932,0.0342744487993709,0.0356912650647038,0.0343192532552691,0.0365259671999387,0.0388133299920258,0.0829299947176968,0.0830680407214254,0.0944624326999712,0.106118007971125,0.0715032447310505,0.0345738233676017,0.0554315544433095,0.0542120606774146,0.079297157437655,0.0411605818719217,0.0990532140216205,0.0660880001372065,0.0326035999165311,0.0474030206074768,0.0532730308901835,0.0640270053660214,0.112598378362469,0.0358841264728372,0.0686357412583046,0.0890605620458427,0.0553232388707424,0.0579318676993746,0.0494653178165485,0.0434053799902857,0.0455499717505994,0.0593578683488142,0.0330840334805269,0.0634104960591103,0.138133362842823,0.0485610859207601,0.0573454216865808,0.0599417991357783
"IL17RA",0.0870486062566304,0.235315035647232,0.0824021562043028,0.105485591506145,0.0664971531332801,0.234847061806791,0.0412728549708985,0.031090965897885,0.0355626738051702,0.042680831143369,0.0363549742730586,0.0373968227821705,0.0405929182783413,0.0351012148253842,0.0413721449519452,0.0502485608064441,0.0331047188373364,0.047647037901602,0.0383776599393755,0.0317576385345547,0.035447918654073,0.0448953331950156,0.0341682016560093,0.0578473891089942,0.0591406005170244,0.041081361667,0.0429004632432705,0.0350604318687097,0.048596961828784,0.0613269396676082,0.0301191736037517,0.0388464356300984,0.0332674514399412,0.037034459185114,0.045865913167835,0.036062106716453,0.0327628516284697,0.035846802379029,0.0472316618241687,0.0486728143257557,0.0348611402199971,0.0534077899632094,0.0309078689032498,0.0322377361459037,0.0393806888745675,0.0334580132070175,0.0342155696131634,0.0360839847843883,0.0382831681853235,0.0354387065783376,0.035102513888683,0.0359183143686131,0.0371558712726543,0.0522342701405611,0.0505524427482581,0,0.037614505433423,0.0330078199884421,0.0454648838210917,0.0332156822979513,0.0325515163046501,0.0463099044496294,0.0394409285259576,0.0311961994175838,0.0331855308975169,0.0343515950648661,0.0330380946746522,0.037380222609737,0.0738405499537967,0.0781267956769322,0.0901801721090845,0.101335714223115,0.0704263907683302,0.0331356898126436,0.0522940509485124,0.0520476161423117,0.0750127812836261,0.0374325645490588,0.0945128740794853,0.0660716934855704,0.0325211022497861,0.0470673504384135,0.0497759063534044,0.0624151314104942,0.109644854206919,0.0355700004594095,0.0637425248446443,0.0846938913582396,0.0511894391781096,0.0569466545861858,0.0477067240635365,0.0429398897129875,0.0424586776819532,0.056885159238842,0.0319886479369289,0.0626116600329863,0.123515831942056,0.0446932888310973,0.0547712111905369,0.057022756171351
"LRRC47",0.0665640014732424,0.186564403484658,0.0643969528234866,0.0904280582375589,0.0548273882253942,0.184105577373458,0.0326355804034572,0.0254894363154817,0.0287457423239509,0.0331413835812723,0.0280612946288311,0.0307548596667762,0.0328705524171914,0.0281879801451066,0.0342225657950793,0.0408054885150816,0.0284202149287331,0.0373619350009091,0.03104770770292,0.0251433891300465,0.0278680488598575,0.0369746754061921,0.0277483012422751,0.0468092729252234,0.0483871278668337,0.0329376096513237,0.0318681521668776,0.0279610615705669,0.0367762154418449,0.046715187228881,0.0240782107684477,0.0304205584993332,0.0269688445470433,0.0301941148100212,0.0359237080768052,0.0275669072778021,0.0251983666627227,0.0294495801681126,0.0365300629198173,0.0383020640397441,0.027590327037252,0.0415119975532164,0.0244729908630123,0.0249204484879733,0.0311145715332388,0.0252335212847222,0.0275473132816586,0.0292909110187865,0.0297212994422086,0.0289676546095869,0.0288565267687047,0.0277912332900964,0.0291227452132688,0.0417964641788514,0.0389726309774523,0.037614505433423,0,0.0254700766641577,0.036139374641761,0.0276759999162033,0.0251872086027155,0.038870647963619,0.031838613874016,0.0266310943581455,0.0270908930988983,0.0281284892336109,0.026918812342771,0.0303450290455106,0.062315326095546,0.0643668072190929,0.0721675800878233,0.0787211298861044,0.0536158442735734,0.0268416112867534,0.0423278810559998,0.0401556074018935,0.0599266575228471,0.0297614369052173,0.0754430896270501,0.0503166559311852,0.0248117864559014,0.0375938531605897,0.0406211235764486,0.0499279401213906,0.0860207303397601,0.0281515847258198,0.0506901058133245,0.0683277036207354,0.0408578547131889,0.0452426716309553,0.0361415317905544,0.03387163097981,0.0337364747604891,0.0444737830304932,0.0260128087879441,0.0504890004286148,0.0989964409935399,0.0376748595011971,0.0441138875573526,0.0436748010230166
"C3orf16",0.0564487779919209,0.159005744697592,0.0538066172539293,0.0768794187373452,0.0426450655670644,0.152088889454223,0.0269887234639633,0.0208011247138383,0.0240292121791268,0.028555170738722,0.0237381695543993,0.0256674426553213,0.0276639562768654,0.0237414233337405,0.0282040763428368,0.0315507564454802,0.0228877447403312,0.0327246575435026,0.0253473096736521,0.0212480673190081,0.0235410829523711,0.0286004200061981,0.0235102877847206,0.03880849401067,0.0388378290926091,0.0274963777291188,0.0280357073802544,0.0237139949285816,0.0311691250241943,0.0400171450363014,0.0194574172272502,0.0259842904522825,0.0217362657806492,0.0252933138809743,0.0299968158548661,0.0237041876259842,0.0217787947673285,0.0245711043168827,0.0308108000195609,0.0328784547976323,0.0235400961877169,0.0355006558228726,0.019157488344298,0.0206184670530726,0.0248990978325438,0.0232093562082224,0.0230777241388263,0.0237885601509924,0.0248221579929622,0.0250912405067362,0.0243228712446481,0.0238375573377583,0.0236660091778585,0.0360972059708304,0.0330607447578595,0.0330078199884421,0.0254700766641577,0,0.0302057762346038,0.0229646800927851,0.020914391016453,0.0306123830530923,0.0268297869174323,0.0214557919106526,0.0221092971110024,0.0234328323853644,0.0224948986123712,0.0252461272875794,0.0492959380012886,0.0521435266181033,0.0580245040130306,0.0684342575699553,0.0464695251013693,0.0226468584256852,0.033499863960408,0.0336273970995007,0.0495896219265937,0.0257817965909975,0.0666984176675279,0.04302448289557,0.0211398751905961,0.0308340681240526,0.0340881188965774,0.042393668051398,0.0733572744763556,0.0242762982809153,0.0446490229591767,0.057446144714576,0.0331739509741133,0.0373696802376602,0.0309309448181001,0.0288248018555765,0.0286949889312928,0.0366738945263907,0.0217854214768827,0.0407276327618876,0.0823844992114208,0.0302666822117446,0.0365533132062603,0.0375966872968478
"MIR1304",0.0807724596730085,0.224893295126398,0.0747887019112572,0.099719721578165,0.0602769419900379,0.21685329094339,0.0382045801618574,0.0289950787580251,0.0331226628873147,0.0385822904751481,0.0327631476204456,0.0345244286934833,0.0377011771076436,0.0326613827110464,0.0406411660804842,0.0443655011397527,0.0316995427762121,0.0466203675991218,0.0363313236869971,0.0288202759026649,0.0334303143170535,0.0416897994476087,0.0326227776637122,0.0560308953268484,0.0523503131722221,0.0396619183155056,0.0379292016905098,0.0325002222907048,0.0456431510921282,0.0559489873627938,0.0278158582537056,0.0363358973447706,0.0315299531916862,0.0367949721386324,0.0418527502444386,0.0324025755092344,0.0302107944244126,0.0340747038767519,0.0418950077953508,0.0463680151752063,0.0326505442301364,0.0482587017373255,0.029323191910714,0.0298326666875306,0.0357841966959754,0.0307674571062939,0.0328460129777767,0.0339839955651063,0.0346572999458107,0.0338072617752302,0.0343158275400449,0.0331734089753741,0.0326503856921009,0.0498764882706835,0.046902551563008,0.0454648838210917,0.036139374641761,0.0302057762346038,0,0.0324914835950877,0.0291083154875547,0.0438760410903217,0.037902200063495,0.0304968335378106,0.0311066809263856,0.0320750521261889,0.0322940604498097,0.0341217558126434,0.0693426511785759,0.0711395411863663,0.0843870232206849,0.0919748482103991,0.0665047044741083,0.0317079041037353,0.0501332390989356,0.0478106562767835,0.0725000168273827,0.0351013875173485,0.089332240867477,0.0600133065307505,0.0310395414843878,0.0412698362012791,0.0461983160143475,0.0592111479258935,0.103016577966324,0.0331621173269524,0.0582633556988181,0.0797460879334262,0.0487637610215986,0.0526689198771943,0.04197358616129,0.0401012227177754,0.0401316380397389,0.0528994531890122,0.0296845003915611,0.0593972603856949,0.115646642124019,0.0425901742612309,0.0520365929500236,0.0536216121071452
"GOSR1",0.062253524264829,0.169640811081545,0.0598001587396694,0.0771097394511772,0.0462079700338123,0.167552242735395,0.0308441368048951,0.0228452552892634,0.0266797311543771,0.0305769243250018,0.0258811192865379,0.0272341169231433,0.0307328284070944,0.0252248554674921,0.0302604195722733,0.0352192178275199,0.0254103307196514,0.0353770760752992,0.027547236073493,0.0232220586905456,0.0254261217005217,0.0315127026490584,0.0249854670544943,0.0432303557617247,0.0423819774258251,0.0298977862976353,0.0302649634796643,0.0255627967365577,0.0328158765316822,0.0446160826647576,0.0220235084624177,0.0284452535359404,0.0244151061379647,0.0269103414152617,0.0321031368212482,0.0256585427637389,0.0235096894251215,0.0261265325142726,0.0333211668274619,0.0339688759204832,0.0251484995316948,0.0380691418821576,0.0228488526399547,0.0222897561114915,0.0273550818899627,0.024560650763037,0.0248043212715538,0.0256588521753908,0.0274049106282941,0.0260820038585627,0.0260432342727253,0.0260287256655222,0.0258015309666912,0.0376453408715138,0.0364047584149867,0.0332156822979513,0.0276759999162033,0.0229646800927851,0.0324914835950877,0,0.0225009251304487,0.0343942880992938,0.0284958751762799,0.0240612954042787,0.0243083891539214,0.0250130578630394,0.0245588738344556,0.0271773348001915,0.0554946140572835,0.0548744121620646,0.0643069144701309,0.0730339650764018,0.0486944535869592,0.0252569454996391,0.0388137982025185,0.0376854938933587,0.0515362048752264,0.0261548237212563,0.0706441613497486,0.0456979555008209,0.0235963683083111,0.032510282461629,0.036091299835108,0.0435382591314953,0.0815832574172441,0.0268679990301222,0.0449541319488991,0.0618010182470309,0.0364273937568214,0.0407612541521675,0.0342573015463965,0.0307166883185946,0.0307514400284163,0.0405925581418122,0.0233995738937637,0.0432994961984133,0.0882471798397083,0.0341804746003872,0.0392444821946259,0.0398754080700866
"RFESD",0.0559585016669421,0.158369695146339,0.0520146900508342,0.0726364378002983,0.0420853524059823,0.151584888124668,0.0269632590753704,0.0201383300762442,0.023903493276152,0.0278200417313541,0.0237197512932804,0.0252385464729582,0.026778099840292,0.0223556574580454,0.0278313749597547,0.0340268042418995,0.0226564714951575,0.0320791708800468,0.0253851469558227,0.0207587585273445,0.0238653679787784,0.0297049186521447,0.022219393345473,0.0387739289134515,0.0379203235620777,0.0277424892911465,0.0266681385581904,0.0237019628893049,0.029235189584217,0.0416140091545239,0.0201750595042946,0.0262538111893672,0.0228355715689756,0.0254772422455931,0.0293351578229411,0.0231008784825562,0.0220101189142796,0.023729637359034,0.0297202507569595,0.0314635656808736,0.0242878745377227,0.0342204055499388,0.0210255057392139,0.0203177343781727,0.0250902777467196,0.02187375365221,0.0222809758128671,0.0227809864858122,0.0253931985392165,0.0246912613755772,0.0236836813903952,0.0237368322057872,0.0240534396422591,0.0341864744692738,0.0346018528138553,0.0325515163046501,0.0251872086027155,0.020914391016453,0.0291083154875547,0.0225009251304487,0,0.0309928266348817,0.0258449627465069,0.0214642588462108,0.0225088063289886,0.0232918830419867,0.0225599464296498,0.0246206047938299,0.0493869286874233,0.0532059958787955,0.0577269208359456,0.0648554357898834,0.0463536780301716,0.0217228072596465,0.0346365516829179,0.033558464438547,0.0484037992113245,0.0241704867589193,0.0638417101010098,0.0412566691244119,0.0212104412092819,0.0303777756975458,0.0332076277318788,0.0389905424273785,0.0717167342714484,0.0241089200121383,0.0415084777779499,0.0567777140159928,0.0344390313510899,0.0382168502669221,0.0307981449279192,0.027767537381982,0.0283195283080093,0.0357784636508953,0.020858432395355,0.0394794055441616,0.081421143227708,0.0292667489984828,0.035646809725205,0.037240063822018
"MIR1280",0.0819416843955384,0.228443336100104,0.0796612020046552,0.108722586083515,0.0635196561227272,0.239789746606948,0.0416462545444088,0.0298329297465364,0.0350453620060985,0.0409340385708539,0.0357424901951112,0.0387621285872816,0.0403352599329994,0.0344069059373069,0.042176748481223,0.048517586645558,0.0342160491995816,0.0494927501251797,0.039297675956884,0.030638574496751,0.0359294285952391,0.04399562416714,0.0349926577047276,0.0593786074333173,0.0575592666475535,0.0399149145055933,0.0403637733038275,0.0360585009701943,0.0453395122582568,0.0600762455486295,0.0297052686018252,0.0374549840759965,0.0336114982241285,0.0367863105632643,0.0442841776515026,0.0338275060000863,0.03196194714959,0.0364968557879282,0.0459241645545721,0.0480916472648948,0.0342430738843253,0.0503793332794008,0.0307412965729826,0.0309090180768424,0.0376612049846489,0.0315947136810578,0.0345761107985316,0.0361019511479031,0.0373777999445048,0.0367471010435927,0.0346256286447385,0.0355403863432436,0.0364383519076815,0.0510371353924469,0.0500764141788787,0.0463099044496294,0.038870647963619,0.0306123830530923,0.0438760410903217,0.0343942880992938,0.0309928266348817,0,0.0399592621098002,0.0321161178615154,0.0326852201118971,0.0340883807599703,0.0340614351258703,0.0366064273101095,0.0740149853791369,0.0765227791397346,0.0863220524759973,0.098873724598255,0.0673705535305094,0.0343367115590515,0.0519049086437831,0.052044985643451,0.0720695894715193,0.0368972828071777,0.0939366014864269,0.0596857861212942,0.0317605818121422,0.0452585455617205,0.0500842004751565,0.0618175685492707,0.105869600836416,0.0354765036689165,0.0626168212280936,0.0832844165935436,0.0522845943692923,0.0572062170357966,0.0456775224194448,0.0415625573000966,0.0417574240747779,0.0563847618550666,0.0327097840515875,0.0614531249507266,0.123185541132946,0.0478408703990117,0.0525117546077793,0.0529643543793094
"UGT2B11",0.0662153465989898,0.198528753556577,0.0640610101546335,0.0878990651877578,0.0505865208633721,0.204425584382953,0.0334056717011115,0.0262962820334386,0.0291989253471778,0.0360135607598857,0.0296513263714667,0.0323372978788727,0.0343402482185201,0.0283050182598066,0.0348053638772657,0.0393789907109604,0.0284632761375005,0.040749245012626,0.0316180415644334,0.0260993363288903,0.0311551947833875,0.037401617748911,0.0288215396449337,0.0502310768622647,0.0476947394669198,0.034511402062692,0.0323606620815133,0.0303181514777598,0.0385359542450082,0.0525877212814462,0.0245031521100452,0.0320036589940132,0.0275574598423652,0.030495190051354,0.036373740533155,0.0288110205983404,0.0274120784936929,0.0298200103868912,0.0388502049753512,0.0397842841379084,0.0302397681021758,0.0421644636470324,0.0252025793000353,0.0272712844846624,0.0320805655510402,0.0277344182487207,0.0288191485529979,0.0303476824354404,0.0305962843762809,0.0312692292007131,0.0297263430689211,0.0295929094472784,0.0294289930834559,0.0448532744232334,0.0418173295188932,0.0394409285259576,0.031838613874016,0.0268297869174323,0.037902200063495,0.0284958751762799,0.0258449627465069,0.0399592621098002,0,0.0256832051569258,0.0270984074403856,0.0291368832203977,0.027866868600759,0.0311673725878441,0.0599659359212086,0.0615846167401544,0.0765258460233044,0.0836372794670048,0.0585191451757421,0.0283312636938152,0.0437156606881179,0.0427704737155347,0.0612598074705214,0.0310280104157277,0.0779345342893074,0.0534314335088034,0.0276040990978942,0.0370491317692805,0.0421940941886365,0.0494953687220845,0.0903402879248308,0.0285591856675227,0.0536972987500907,0.0705927324301021,0.0430998701807141,0.0476088177698851,0.038880881212911,0.0360545188563205,0.0357584541075771,0.0471376185586376,0.0269125232230725,0.052338223761172,0.10008673202627,0.0391284920903267,0.0448460421520664,0.0444045214395789
"A2LD1",0.0567688927389565,0.158642481813751,0.0540316281937545,0.0743394929886868,0.0448911138945017,0.157083314528155,0.0276152717440196,0.0208034376777109,0.0247453555352159,0.0279993138979701,0.0231149235904691,0.0261005152881877,0.0276733500950093,0.0231947093758758,0.0288625965337552,0.0336679045129627,0.0230797299162397,0.033881325364915,0.0266616585841785,0.021131685928301,0.0239178539825555,0.0297620002258002,0.0244463597828835,0.0384433210340377,0.0394421101247978,0.028432558396716,0.0261624532841035,0.0243686423239542,0.0310264485333172,0.0418802612983644,0.0209776363094191,0.0270655170187437,0.0224679544336921,0.0262710718924479,0.030808190660597,0.0239312429619256,0.0221202398646055,0.0251337863429966,0.0311026599502145,0.0320240279584809,0.0236141546582298,0.0352780186774162,0.0213851097856097,0.0215969967639551,0.0250541454491272,0.0219353624519132,0.0234885373022788,0.0245459181517582,0.0249035712546884,0.0238593554837572,0.0250616275424911,0.0238283843229443,0.0241717621817324,0.0352432604297824,0.0342744487993709,0.0311961994175838,0.0266310943581455,0.0214557919106526,0.0304968335378106,0.0240612954042787,0.0214642588462108,0.0321161178615154,0.0256832051569258,0,0.022408592576172,0.0223604002268885,0.0223583267513331,0.024925615507248,0.0519776092564197,0.0515173430511765,0.0606456917573334,0.0668727244293125,0.0469148464475935,0.0221054925308571,0.0359141203031623,0.0340626203665154,0.049691381834682,0.0261386452230678,0.0661299782305927,0.0428466945244981,0.0211687700401036,0.0307520435391934,0.0327039169579576,0.0411208401788693,0.0722236184203769,0.025040839600134,0.0424257680999947,0.0564964215048494,0.0350334475051257,0.0395068114236646,0.0310064960356945,0.0282482426201961,0.0278845761117653,0.0369597726484924,0.0214213399307879,0.0418232867476401,0.0833689163616053,0.0307335702537376,0.0359124574985546,0.0373299390536627
"GPR37L1",0.0602957361658819,0.163446642189996,0.0550190229461857,0.0753540750183441,0.0433359829675714,0.162280878694954,0.0279421819437824,0.0211138681284512,0.0246658045563521,0.029680313104972,0.0247125196851758,0.026304706335648,0.0287196990973703,0.0235674009825088,0.0303016280640433,0.0347784206837931,0.0235370623152231,0.0337934238766842,0.027298142716809,0.0208824822971248,0.024405791865298,0.0306924711780502,0.0234722499928302,0.0409611783935679,0.0398722665977764,0.0281442959409374,0.0292041161597551,0.0251999245500571,0.0321385217395361,0.0430136234789298,0.0206520480823322,0.027095636608116,0.0231258806734712,0.0261567705516387,0.0306349083087797,0.0245907167138873,0.0223754339146271,0.0250867774443137,0.0326644345022376,0.0328459201490523,0.025050893295791,0.0362190497742612,0.0206702931247372,0.0219538575921998,0.0264313676639328,0.0228176913745567,0.0243396492030247,0.0243148724511223,0.0261678945889679,0.0248202232249503,0.0242362407557149,0.0243604285966642,0.0247681493902828,0.035609568928655,0.0356912650647038,0.0331855308975169,0.0270908930988983,0.0221092971110024,0.0311066809263856,0.0243083891539214,0.0225088063289886,0.0326852201118971,0.0270984074403856,0.022408592576172,0,0.0242006532044807,0.0238981731273072,0.0265706235820204,0.0535804898874242,0.053146435748694,0.0616175362069723,0.0677178647856478,0.0473256103087544,0.0230890562057698,0.0368645058027314,0.0351304436916606,0.0508247658685675,0.0258727451385591,0.0647524242423558,0.0443520814301955,0.0221215501910844,0.0319478332391857,0.0349455347967327,0.0411691490774628,0.0758703456389116,0.0244786435663752,0.0454167452297609,0.0590376741184412,0.034268305707601,0.039625728884832,0.0319198932087944,0.0293009269000103,0.0300062965746274,0.0390972112224347,0.0215895476997688,0.0428775022322601,0.086685744338069,0.0334026455654376,0.0382257218568307,0.036585943982163
