"","ENSG00000179869.15","ENSG00000240355.1","ENSG00000214754.3","ENSG00000223829.6","ENSG00000229192.6","ENSG00000232072.1","ENSG00000225705.2","ENSG00000279578.1","ENSG00000231539.1","ENSG00000234983.1","ENSG00000261019.1","ENSG00000233539.5","ENSG00000228005.1","ENSG00000287521.1","ENSG00000225507.1","ENSG00000237471.2","ENSG00000286315.1","ENSG00000234686.1","ENSG00000228173.2","ENSG00000286995.1","ENSG00000279104.1","ENSG00000164746.14","ENSG00000221845.4","ENSG00000136275.10","ENSG00000283247.2","ENSG00000218305.4","ENSG00000270763.1","ENSG00000242948.1","ENSG00000229165.1","ENSG00000106571.14","ENSG00000223893.1","ENSG00000224519.1","ENSG00000136273.13","ENSG00000122641.11","ENSG00000146666.5","ENSG00000236078.2","ENSG00000238284.2","ENSG00000224017.2","ENSG00000285536.1","ENSG00000242552.1","ENSG00000158683.8","ENSG00000164500.7","ENSG00000164744.13","ENSG00000229161.2","ENSG00000136205.17","ENSG00000183696.14","ENSG00000188730.5","ENSG00000042813.8","ENSP00000005257.2","ENSP00000218099.2","ENSP00000219794.6","ENSP00000222390.5","ENSP00000222567.5","ENSP00000222800.3","ENSP00000222803.5","ENSP00000225719.4","ENSP00000242059.5","ENSP00000252590.3","ENSP00000254770.2","ENSP00000258761.3","ENSP00000262067.4","ENSP00000262428.4","ENSP00000264451.6","ENSP00000264663.5","ENSP00000265132.3","ENSP00000265346.7","ENSP00000265393.6","ENSP00000265395.2","ENSP00000265523.4","ENSP00000275428.4","ENSP00000275493.2","ENSP00000275605.3","ENSP00000283882.3","ENSP00000297157.3","ENSP00000313050.3","ENSP00000315568.4","ENSP00000315841.7","ENSP00000323811.5","ENSP00000325333.8","ENSP00000326879.9","ENSP00000328410.4","ENSP00000330032.4","ENSP00000336762.6","ENSP00000339503.4","ENSP00000350011.5","ENSP00000356022.4","ENSP00000360671.4","ENSP00000364140.3","ENSP00000364324.2","ENSP00000368031.3","ENSP00000373918.3","ENSP00000378812.3","ENSP00000379901.2","ENSP00000381081.2","ENSP00000398789.2","ENSP00000400922.3","ENSP00000404042.2","ENSP00000419370.1","ENSP00000468927.1","ENSP00000490722.1"
"ENSP00000219794.6",0.145771871032714,0.116444004156433,0.126595002531403,0.129422875756697,0.12306748737195,0.128399846741204,0.14495722947562,0.144739667721869,0.119870173812733,0.118018418791697,0.11913762741241,0.128460082084117,0.14543136206954,0.14265295172714,0.150021000820373,0.120167955462244,0.139614374833566,0.143094284906654,0.146883173758202,0.143129764999373,0.141233438502172,0.147753881563776,0.147986484459144,0.149070227389415,0.121730390480319,0.143197324981607,0.149484098873464,0.120979899522647,0.14832538624157,0.119189388233786,0.139273520696113,0.124371294465435,0.14779311770352,0.11582103190331,0.151097139717093,0.147658613256938,0.117086085248706,0.12016298278081,0.140352881966609,0.132701350339623,0.137093157746207,0.146666228743275,0.145215526028359,0.122438320129504,0.131616073469117,0.151390304937193,0.14417413097331,0.14302920178564,0.14870732071544,0.212849573248399,0,0.172562842458059,0.218315849359607,0.152947106227424,0.189728412390237,0.130000502861335,0.166289108674835,0.135451492129411,0.224456147990258,0.382227998515892,0.307016677125557,0.119398786506935,0.164092197385837,0.144673625686195,0.132332563949726,0.292079092678272,0.280455683344076,0.238397936325062,0.289199811721266,0.304323834048647,0.327599974648479,0.254555184066452,0.153149084900475,0.136103887890107,0.331935123306363,0.38791639878142,0.174820638109567,0.16641935728908,0.234292810067921,0.164494080751808,0.278264873669573,0.148377891295563,0.143216287902713,0.142227289995537,0.329526026315632,0.140406734539931,0.172964437754296,0.127886868492987,0.197582046723858,0.160219646367127,0.356090653209943,0.278570437158666,0.232746893898492,0.130340817504541,0.299550813837186,0.166865561387684,0.149321786066953,0.155128720166931,0.126316481591662,0.227135626748818
"ENSP00000222390.5",0.177409527777435,0.138956897211664,0.1492576710906,0.156360176868865,0.143971937662507,0.15739394098831,0.169433679414321,0.170737635628145,0.144496493765272,0.142855319184081,0.140979637778175,0.148980020935185,0.16770043230818,0.1702250044252,0.173099989470044,0.146720856755939,0.160818265825221,0.165691436009426,0.177258639419807,0.166693800406153,0.169404385461379,0.172135917126457,0.168831728653417,0.177751199290392,0.137693518000243,0.166732507866812,0.178945874144102,0.143934158295929,0.172349370502764,0.140950056110807,0.169968071739757,0.144051563330001,0.17265161895776,0.142729928029759,0.180190076725937,0.177105838400233,0.141188923164011,0.142516180308805,0.1675935888181,0.154615390404699,0.165869257812441,0.172641363018646,0.166019710377422,0.142872954867583,0.152746874434813,0.171626703568187,0.170303780851059,0.170844165343897,0.175558593846768,0.253504954031101,0.172562842458059,0,0.256844440351172,0.181564941501644,0.22387985111057,0.156317622035391,0.191533455960065,0.161151341347511,0.249020811102598,0.449230990091252,0.367232361397333,0.142165645422851,0.19756705014067,0.168830544660979,0.15856586320808,0.343939725670971,0.333076804156231,0.282677847609059,0.336377792362466,0.354682402421111,0.385911764431611,0.299205210330891,0.179208937083553,0.157745788701788,0.405265983349258,0.453452694736222,0.209825408147065,0.19431354404465,0.275555597548281,0.194329397992071,0.324138881660336,0.170844960308975,0.166175862866078,0.161505741110923,0.388090288200784,0.163486341222355,0.208747774949372,0.152450066161754,0.231497775376816,0.195054925928566,0.41964333022522,0.326804945950685,0.266776472188732,0.152794507359921,0.350167651388621,0.195300654981049,0.172276117477215,0.185068265004399,0.147508780837896,0.272802724910194
"ENSP00000222567.5",0.222070343092503,0.175431221265037,0.18342054213293,0.198166915409895,0.185117658005699,0.190980109620983,0.218036586172655,0.211665150381548,0.18221076407861,0.179781602452075,0.180990780930151,0.190628679066059,0.211319171813454,0.21992290118983,0.218729585944269,0.184086385271107,0.204755823115405,0.21712336468419,0.220538471806308,0.214836098273986,0.219159881522763,0.224024748996544,0.217844930176888,0.22289424445027,0.179624558532687,0.212549130550416,0.23176698791468,0.184955281059902,0.217539998026348,0.185183287174795,0.206907452057829,0.188881248284659,0.218370709947174,0.181872562608296,0.226338784672927,0.229157887403531,0.179803703838279,0.180657639847963,0.215184077863041,0.196519112396206,0.212147377002692,0.220421903148861,0.214908700125939,0.178187799859821,0.193986522919391,0.225362472514626,0.217558085902147,0.213208639228698,0.224771781277295,0.318715738246903,0.218315849359607,0.256844440351172,0,0.228432754263799,0.289995654741081,0.195362025416102,0.255936098256935,0.20494585106384,0.331211290059168,0.574875773194433,0.453537406999145,0.18061259704389,0.25115880737783,0.215926212045825,0.207275517901106,0.43820492576187,0.424194110102923,0.370846140458485,0.4353997675775,0.460960337301819,0.479840793422122,0.388662795293593,0.229779467368548,0.200026042515715,0.491388473779638,0.589385647971015,0.270373905798837,0.249679759533648,0.339558136192902,0.246564035813208,0.405458688873268,0.221873330556009,0.217297551721565,0.216672572302605,0.500894236113418,0.212954344556949,0.265253729437333,0.1952946967673,0.292971551711804,0.241712683946178,0.531773599978046,0.416753021622659,0.35390623465538,0.198520742092964,0.448038802905349,0.257559866138235,0.219104782612855,0.239545228144375,0.188596884211062,0.341625210564486
"ENSP00000222800.3",0.151089356930631,0.123938923799991,0.133959359846883,0.133636495841667,0.133850281783114,0.136224169174369,0.149158176519336,0.156919394054899,0.126877103881022,0.122879050044941,0.125837198887753,0.135576927965552,0.15020304242205,0.149462505439414,0.153282548855885,0.128015770082471,0.142473538605532,0.14925094961382,0.156399700031305,0.144748074819371,0.152249620009621,0.155105704820842,0.151302335846598,0.156157666832924,0.125856170440557,0.151018032293538,0.158444626453935,0.128978944103154,0.152832776888051,0.125770795455989,0.145896499847958,0.130452554403646,0.152398657048313,0.124654092065378,0.156117925985679,0.155834524992841,0.123083624531894,0.12548245097974,0.15000903090362,0.140840178599642,0.144264083345953,0.153467380608327,0.15184179639787,0.128222167005559,0.139229422656384,0.157763867864923,0.156027235960621,0.151998908895416,0.156328239712801,0.227751018958785,0.152947106227424,0.181564941501644,0.228432754263799,0,0.196162762095522,0.139087800138225,0.176508088179176,0.145316030053175,0.23087322326973,0.392444894958872,0.316523319525116,0.128115197388326,0.17716864323573,0.152217836958333,0.143190229606603,0.30881922629594,0.294182436224535,0.252269533494773,0.310575982255104,0.31904865535866,0.335124356955824,0.275191188455094,0.161597772154153,0.140251915623462,0.360987792817977,0.404809854340699,0.182648969866469,0.180068026638252,0.245689933590463,0.172810336487763,0.287632994364142,0.155426776970264,0.144398080141356,0.145103974339646,0.351856543986432,0.146477154190443,0.186414537763602,0.138394567045356,0.209166037040118,0.171139287382261,0.375880828897211,0.296805453170676,0.240013445068295,0.136462024245857,0.313194617292281,0.17447060186159,0.155695465747822,0.165206743108491,0.136042833242692,0.241415859182088
"ENSP00000222803.5",0.192191218345354,0.151493674755548,0.164519145698285,0.168005455202523,0.157570276051652,0.168606659229504,0.18578087427077,0.18919022552937,0.154918881956703,0.154484562181655,0.159376841824811,0.163745408489345,0.185805864846821,0.185369757549226,0.188010480141066,0.157613735478221,0.175348630547705,0.187260175072179,0.18704234941955,0.188412055108423,0.186887654044485,0.19226891167835,0.185291687817652,0.19251872235154,0.156760004424797,0.179772999247838,0.193607635702163,0.15780632529697,0.18673627352279,0.157851932251026,0.180100999062921,0.158298653534657,0.184795265781133,0.152121373710468,0.197689471846461,0.188648438520684,0.157669714300096,0.157306400311622,0.181506859930182,0.172795587508215,0.182305370680571,0.18669953997565,0.182760558792727,0.154279630460527,0.170427948047053,0.197889315873919,0.18871802835198,0.183542223946716,0.193880542121568,0.276878315909355,0.189728412390237,0.22387985111057,0.289995654741081,0.196162762095522,0,0.165838518663135,0.212383593155789,0.174713624293182,0.281901701307217,0.495441863571645,0.391390490083342,0.154812851685366,0.208428991393696,0.189722549641991,0.171582822955914,0.376513172961505,0.361179293548327,0.307303544137701,0.378137126172787,0.394256472939603,0.414305152145537,0.330343136590156,0.197387231917004,0.169819659816293,0.449586357263215,0.510525991442419,0.231717856199317,0.215308899456741,0.298506221065764,0.214198540199137,0.355738288718584,0.186442370893028,0.187268238480675,0.183502281932556,0.440109903438372,0.179672388785705,0.227662243599581,0.171099220028812,0.245722689508971,0.20758974690888,0.471879336804555,0.364594056495636,0.303453740721705,0.174533154190419,0.387873140426448,0.22429107080519,0.190818986611,0.201411499100545,0.159602794844544,0.29783021782868
"ENSP00000225719.4",0.133009366056711,0.106988606046522,0.115571379372033,0.11476964637642,0.108770214807098,0.116698862290406,0.131208451677845,0.132512314052947,0.109617130914855,0.103742087698456,0.106986786194961,0.114467212442095,0.126771027859208,0.130598810848265,0.132255123913591,0.110985192901684,0.122939140508419,0.128753765067997,0.129468847755617,0.127269512415056,0.127972620709127,0.130515615658784,0.129056826274928,0.130884380049656,0.105775112908868,0.13137088853544,0.13432360115129,0.109969998684715,0.134341078549715,0.107750082224541,0.127012026580898,0.113548127349474,0.132407255151887,0.108021259946904,0.134154643586871,0.133434547977353,0.106588981021354,0.108059826595768,0.130580812437346,0.118225653039152,0.128383775835918,0.131113422336963,0.124847851723096,0.109605625621725,0.116207514456773,0.131807509588669,0.129169632035605,0.129286186073155,0.134048024288065,0.192027593417302,0.130000502861335,0.156317622035391,0.195362025416102,0.139087800138225,0.165838518663135,0,0.147188878814238,0.119271931859672,0.196330501215049,0.330238109177027,0.272359938653072,0.106356083519788,0.150198679358161,0.131814869911601,0.122327328239728,0.268315674136321,0.2418101484679,0.217556484574411,0.256988540344202,0.270626287979892,0.300783858259146,0.226350647046542,0.136895669151033,0.116419202644475,0.313248952549735,0.345789886707459,0.15906418305135,0.152150656097239,0.204374007515151,0.148303485096986,0.249009665454575,0.138190368067209,0.130239221221234,0.128813783593533,0.30541731327348,0.126932217625774,0.159105639575033,0.117620370636481,0.1788717696277,0.146940300095777,0.319916675906742,0.244285058349439,0.20823091793865,0.118209507084186,0.262148286508884,0.15194767039522,0.129978300881428,0.141888709011765,0.114406738260701,0.2066394733637
"ENSP00000242059.5",0.166483383232674,0.134444753582067,0.143981927067241,0.150191982040432,0.141274562078365,0.148396430236924,0.16143346203221,0.171757141423512,0.134725276710883,0.136053032274631,0.137401726628221,0.149234053295034,0.162050681507825,0.168956439851454,0.168299173479223,0.141690339085616,0.156691444441046,0.164431141023926,0.165603528018905,0.163799659031076,0.167689295594871,0.173024786046223,0.169324648960511,0.175567996594139,0.142674488348762,0.173349647336274,0.172942914007833,0.142829643905686,0.166476139275004,0.141635914096441,0.157823776496337,0.149277779850055,0.168047451977139,0.13754958588413,0.170016661309631,0.169162113386708,0.138742153730978,0.139075707792075,0.16617728311116,0.154463444160796,0.163693391222944,0.169491648745492,0.161658893974034,0.136863708971824,0.148083676579105,0.174545408853996,0.1621082706273,0.164148618628764,0.17105314047358,0.241076086290492,0.166289108674835,0.191533455960065,0.255936098256935,0.176508088179176,0.212383593155789,0.147188878814238,0,0.158448437323298,0.250574213020796,0.43441250848417,0.342387469266506,0.139898911697001,0.192030184464121,0.169434496153224,0.155987741095137,0.332659249165233,0.31801180866247,0.283749263209032,0.33419277508351,0.343077267173402,0.377574840212166,0.293380873665077,0.171944378280309,0.152537760336389,0.389427615361392,0.458397874058869,0.205821203862912,0.198006354258222,0.266368051367847,0.188038696338463,0.317740258392355,0.166793653609049,0.164297143725979,0.164494021444238,0.38663019817349,0.162434072120176,0.202857667574369,0.147857631308859,0.228402365524908,0.181916572831821,0.405405465977709,0.318156673892218,0.264224100473481,0.148927551859102,0.333150666910939,0.192357322576888,0.16498632647592,0.181296904261352,0.145558625710743,0.263544818338123
"ENSP00000252590.3",0.138195483952894,0.110857163280119,0.117927065280665,0.119315949263781,0.113619334302172,0.121224627631461,0.131820004040472,0.134573567874853,0.112302593577436,0.110346394501852,0.111905930138183,0.114626418203204,0.130553403377358,0.133507693229351,0.133782474253116,0.114759581242787,0.124788741947496,0.133388095450105,0.137509107103851,0.132313416967253,0.132101086766931,0.13694337115017,0.137854191029716,0.137311636930478,0.112085921514971,0.131639538695355,0.138723811065699,0.111957187147558,0.135474123186591,0.111032096572352,0.131751775256306,0.116037211061792,0.131209952858863,0.109022233219306,0.13775000424018,0.136458887945718,0.107929406910026,0.110607575897561,0.135147895554363,0.122332729040316,0.130483437320777,0.137846625425633,0.132126776112114,0.112561785064286,0.124493475608597,0.13833463762484,0.137226702861825,0.13280035007904,0.137649675265186,0.201616595170621,0.135451492129411,0.161151341347511,0.20494585106384,0.145316030053175,0.174713624293182,0.119271931859672,0.158448437323298,0,0.203025099588816,0.35372397721963,0.2804077821568,0.111698815052573,0.153120623610914,0.132803979562152,0.122948908116094,0.270279374093762,0.258264604978247,0.227986269486896,0.276723792076344,0.279189748974318,0.298151012193741,0.239729059130598,0.142281715072353,0.123487820911928,0.315870410600152,0.354217509800506,0.16253548417577,0.159244242460241,0.218742393804679,0.153883308231458,0.251736191714487,0.133717730914567,0.132949715159381,0.129765156817923,0.301852910410922,0.131473584636339,0.161297554685542,0.120102013507859,0.185829095753554,0.14835030821461,0.32855177019401,0.24989409396079,0.20711550616193,0.119954424347754,0.275275266620476,0.157308939946814,0.135610756822507,0.146668271821592,0.115758373179566,0.215837489700591
"ENSP00000254770.2",0.21737576360783,0.176060926745076,0.189450552890401,0.193698318963424,0.185405665807574,0.188543565637333,0.213133982387784,0.220112737884399,0.1796715131924,0.176966054724216,0.177846452116981,0.187290125721387,0.212197239425337,0.214840162428496,0.222128117690485,0.181534043092461,0.202850311885611,0.212330321577515,0.215812586126249,0.211733717723394,0.211497251571908,0.223946080908958,0.212876936978853,0.223422100177259,0.175459112939573,0.210401271333567,0.224329129358846,0.178420367071078,0.216779396070077,0.177256556307777,0.205626933278454,0.190639020390434,0.212977095454848,0.179222137923685,0.219494741868257,0.217418924127298,0.180054225609632,0.17765157593694,0.218162766486297,0.197814730288399,0.207440145812668,0.211533258203467,0.209403885124414,0.185156440661381,0.199148587231255,0.229531553105037,0.218473475969561,0.218448692652906,0.220523837657004,0.322134786068427,0.224456147990258,0.249020811102598,0.331211290059168,0.23087322326973,0.281901701307217,0.196330501215049,0.250574213020796,0.203025099588816,0,0.562165800899178,0.448486917517727,0.172336758309404,0.251514934471187,0.218778720005422,0.204522711433873,0.44648808261438,0.396947058567576,0.353295068689456,0.438435140768056,0.455044439306719,0.479594485710249,0.380355456191965,0.226920898735361,0.195077820162575,0.503811527493428,0.58158715163831,0.264266756791344,0.254518761018971,0.356153637114577,0.242140073048255,0.410635851597241,0.223708641550586,0.214703988564999,0.20983775855659,0.492700449944729,0.205364770805132,0.259340700822972,0.190226201124935,0.296590932386259,0.238684047689376,0.534111874344375,0.410088840900299,0.340619354270222,0.192079918516378,0.443331254960416,0.249703393966149,0.210427382651773,0.225662662000849,0.186645085731681,0.340267425910037
"ENSP00000258761.3",0.383261510508161,0.307539055211693,0.333816935271359,0.335761562579907,0.316885542698358,0.337021874827488,0.378656813223842,0.370550329215061,0.319678614816697,0.316123135145975,0.316744329302556,0.332194767942186,0.366143329488176,0.380400466119082,0.382952472423319,0.321676485609059,0.347962238307813,0.377298534578206,0.376921131145827,0.372246964673969,0.367827167957897,0.389015806773515,0.378213298829311,0.39154090430935,0.313092770679414,0.370454819388517,0.397122558658257,0.32194750754967,0.380704461618025,0.317978277226494,0.356985833027887,0.322136837225022,0.373686742117763,0.312795938976138,0.391991815702432,0.390115543067988,0.319679510936209,0.31212482830521,0.375169866458663,0.343717680866425,0.3683409370536,0.384172378106654,0.363761318479033,0.314260645878503,0.342428894550011,0.390491168658079,0.377032529597881,0.385407032459019,0.395165408044245,0.545612301890073,0.382227998515892,0.449230990091252,0.574875773194433,0.392444894958872,0.495441863571645,0.330238109177027,0.43441250848417,0.35372397721963,0.562165800899178,0,0.800430606036244,0.30651257117266,0.435040904467906,0.377176669530068,0.342349198782561,0.750316128303622,0.716643512270066,0.621127854518073,0.761821200144544,0.779215801301743,0.820890856817883,0.659472296428965,0.39562375406336,0.346173244518048,0.853841021716601,1,0.459577791079236,0.436228959037252,0.596062422613283,0.417809325750176,0.712439273513671,0.374629791514841,0.363516997937904,0.361608775456668,0.857139916247452,0.358706522177154,0.450441754308118,0.340753829807621,0.529927830151298,0.421510209706139,0.884922891387354,0.738234358625458,0.602195997415571,0.335224511280921,0.7556142584132,0.429145256635857,0.384291864493247,0.407441975422404,0.324831785926469,0.590345454393312
"ENSP00000262067.4",0.317478291591335,0.246075292862404,0.263376760836778,0.26889573258894,0.262553041376941,0.275310458361208,0.293802246027331,0.296423501867616,0.250376817640031,0.247689780300229,0.250014223781262,0.265077433932806,0.295225831034365,0.300944041228964,0.313118708374787,0.251740130036016,0.284169366549346,0.301523810807408,0.307539053521306,0.299237843040793,0.296666867598376,0.312146425449859,0.308187892800685,0.306796267720558,0.248202466489059,0.302357872901185,0.313417821769554,0.253560074385278,0.298953232772337,0.254119823926361,0.284820612601261,0.25803784744111,0.299254397540896,0.245502421818631,0.317832168651796,0.306717854837993,0.250872653438298,0.251196082118264,0.302389693094671,0.275613059637213,0.295183927770236,0.295932134507256,0.29804611509587,0.258226260601494,0.272109328400362,0.306155969773271,0.299462336330824,0.299214815974096,0.319911018846768,0.448661248474492,0.307016677125557,0.367232361397333,0.453537406999145,0.316523319525116,0.391390490083342,0.272359938653072,0.342387469266506,0.2804077821568,0.448486917517727,0.800430606036244,0,0.247303537237422,0.353723006660964,0.306723087593779,0.281382201221663,0.605667065355805,0.572780482123644,0.496952754621868,0.601251403944012,0.618580868116057,0.658195632550996,0.522243664858039,0.31991607782313,0.284808730974414,0.705714714141405,0.801434867471538,0.370273998514346,0.349519999063828,0.479498111853506,0.342427011046973,0.580440939463713,0.29843656906399,0.293974105862097,0.294222084397435,0.696572175986757,0.285801213918139,0.379101466123696,0.266573524671952,0.412990178475817,0.336981817858699,0.730743897301534,0.591747558106461,0.475380084400222,0.271288016916762,0.606631474488231,0.345833449120722,0.303569404416366,0.320450760056704,0.265344109954945,0.49021168433491
"ENSP00000262428.4",0.120772198928538,0.0966010840988737,0.104156348905668,0.105446658615854,0.100495018668588,0.105142527460639,0.117851306393382,0.118190189661483,0.0973309249139595,0.0972814791329346,0.0980622707184801,0.102076275175859,0.116289337918555,0.119079844185773,0.117584502463025,0.0990416998426827,0.106193834492591,0.117657015288811,0.121921577822679,0.11411010293881,0.117304185202383,0.119465185374911,0.118517092345476,0.121743288220715,0.0982405783458771,0.117878420399876,0.122338323332429,0.100308823648684,0.119141061440633,0.0959404986971777,0.113154649341391,0.100388119578364,0.118405885290503,0.0951313225899722,0.122250779449388,0.121877469819187,0.0973238991411488,0.0983308688966143,0.11833766914707,0.109061190672464,0.114165285668752,0.118978046669185,0.114155636076956,0.0972001787980848,0.107450463991061,0.120560094921049,0.119179405488256,0.118820201296215,0.120732666731543,0.17564127683292,0.119398786506935,0.142165645422851,0.18061259704389,0.128115197388326,0.154812851685366,0.106356083519788,0.139898911697001,0.111698815052573,0.172336758309404,0.30651257117266,0.247303537237422,0,0.134962038683108,0.118753079790716,0.11121164286859,0.234221818100194,0.231778489216124,0.198048896755593,0.233419691574197,0.245229908009737,0.260815708314265,0.206979398450081,0.122745225989156,0.107891519587039,0.278770650058822,0.312424169098131,0.148377401149653,0.140234069692643,0.194166413933667,0.13270256512064,0.217726428878514,0.120510668301115,0.114612961177469,0.11581101028611,0.273813943095744,0.115642084023948,0.144988642497088,0.107011350757273,0.160416620180698,0.130395546356899,0.285910250476426,0.232787239861412,0.193460208476486,0.103418808555343,0.23742676900075,0.136593379099712,0.120798352593875,0.128134582724228,0.102193814061034,0.184565160672519
"ENSP00000264451.6",0.169446629456301,0.136479235268954,0.142444745229319,0.146945765205195,0.141284453001765,0.145331140211719,0.164651482056751,0.166403456903273,0.137514565859274,0.136921580651997,0.137636923090635,0.144469894875831,0.163186676475363,0.168116747715081,0.164104582983064,0.140132015825875,0.149019085039255,0.162043532227856,0.166269838194852,0.159740968278056,0.157571821261013,0.170601547129187,0.164773673461771,0.169514165901343,0.137006259423827,0.164032201413183,0.171071473083977,0.139195586903542,0.163890005891279,0.137565623547418,0.157542298827358,0.146092371221542,0.159728861302204,0.134922360055029,0.168158284636363,0.168415584427535,0.137342223579222,0.137296189861542,0.161351883725781,0.150472418629005,0.158671391735593,0.163994342808806,0.16323735846342,0.137021837254282,0.144046145356349,0.173890231048871,0.164343795831331,0.164726128905534,0.169504324452405,0.248591928701613,0.164092197385837,0.19756705014067,0.25115880737783,0.17716864323573,0.208428991393696,0.150198679358161,0.192030184464121,0.153120623610914,0.251514934471187,0.435040904467906,0.353723006660964,0.134962038683108,0,0.164485603784853,0.155452971278434,0.326235280906317,0.314435797460213,0.274377953690015,0.33552522495573,0.337637813375864,0.360511303875412,0.294701330688648,0.174838731421027,0.151385273538489,0.391093841840444,0.435702103628246,0.201192384987445,0.195204333258485,0.266687802860394,0.188606640832733,0.308870410274639,0.170164014487586,0.164228078763299,0.164219211638154,0.38080533420413,0.158736729312134,0.197102242343547,0.144801945119885,0.226401566403093,0.18348481411468,0.408097965378357,0.316450121261115,0.256961288022528,0.148449235525853,0.336435700903533,0.192289772802645,0.16707166740483,0.174864770277231,0.13956506215465,0.262212623203221
"ENSP00000264663.5",0.146828410159115,0.116830099426085,0.126769204449082,0.126809293554895,0.120217446300993,0.126712778851938,0.142906555323118,0.14361669762279,0.117946948946495,0.117993308360939,0.119283641525598,0.124248910742135,0.140251905140524,0.143489582495828,0.146297365615867,0.11997995239309,0.134963975269326,0.145089877077214,0.143145377590475,0.139802549383135,0.143525522120869,0.151026056537304,0.140080804349952,0.147785476161577,0.117997596094269,0.141393758117613,0.142439802976275,0.120151297648033,0.142417164906476,0.11857516369191,0.13856536864788,0.124713092599324,0.140850269389627,0.117253207982517,0.148763698188482,0.142071076169712,0.117033277508726,0.11773400085292,0.142671266695842,0.131945524442328,0.138161154759878,0.145200510008082,0.138231936833121,0.121014546200595,0.130905616119772,0.144494933150581,0.143015845699441,0.144207598590269,0.150639672531084,0.214859617145652,0.144673625686195,0.168830544660979,0.215926212045825,0.152217836958333,0.189722549641991,0.131814869911601,0.169434496153224,0.132803979562152,0.218778720005422,0.377176669530068,0.306723087593779,0.118753079790716,0.164485603784853,0,0.132971509909225,0.289458062281525,0.267934382795187,0.235751368641486,0.28541900747829,0.300463288029122,0.314443979265964,0.250687671380673,0.152000741035198,0.131636346026356,0.336196950834573,0.380462901745484,0.176792759080239,0.168548202908996,0.230166756081675,0.163208154876176,0.268859170268382,0.149051858546865,0.142744233965012,0.141976126499184,0.332486785416255,0.135759588912997,0.173254669807987,0.130689332674096,0.194218070602372,0.162434237070127,0.356303493037253,0.27214418420609,0.229417364499022,0.131172353899573,0.288054832569035,0.170678555302828,0.140680333350532,0.155215891849767,0.124242131080228,0.224521607899542
"ENSP00000265132.3",0.137772455206796,0.110959950765246,0.116855176345449,0.120071338867458,0.113897233283498,0.120888461965917,0.133217229765039,0.130856361730796,0.110938485098001,0.11055069295911,0.109697851411491,0.117085670013253,0.131252429210942,0.137172119033791,0.138980197837634,0.112827448844654,0.126949614719318,0.133037826032604,0.135270366726956,0.132533351843098,0.133425443071563,0.139326415161883,0.135741389751422,0.13567774940714,0.110650944024521,0.133543306284381,0.139107548346925,0.113835647090837,0.137910174806907,0.110637060943485,0.129171348521241,0.117961038878557,0.133743009159716,0.110858488205302,0.14078651206377,0.137949816173667,0.108415907321769,0.112341230047643,0.136316708057361,0.122187960386696,0.130491892153029,0.132465246906016,0.125766826291372,0.112117359184047,0.120126760537165,0.139574367787902,0.133818483718682,0.134855486271742,0.136336465476652,0.200689478815735,0.132332563949726,0.15856586320808,0.207275517901106,0.143190229606603,0.171582822955914,0.122327328239728,0.155987741095137,0.122948908116094,0.204522711433873,0.342349198782561,0.281382201221663,0.11121164286859,0.155452971278434,0.132971509909225,0,0.268989283245585,0.258923469176663,0.216182395047906,0.274767980204396,0.276203683054369,0.304779504294438,0.237603939422095,0.137520427722901,0.125262917654516,0.314382342188221,0.352398239922392,0.163578392518186,0.157908405278303,0.217797864791262,0.150364110992851,0.253153488840543,0.136450548768024,0.133890609937129,0.134522009521339,0.311940285204787,0.128870898160028,0.167656478850428,0.11879609098212,0.183123192996269,0.145790070671344,0.334122753642749,0.262406087213848,0.214332026428952,0.119045268185826,0.274789050654771,0.157979270493037,0.137832785629347,0.146641969051073,0.119553099870144,0.21606678171746
