"","hsa_mir_135b","hsa_mir_190b","hsa_mir_224","hsa_mir_452","hsa_mir_577","hsa_mir_934","MIR128_1","MIR563","TAS2R13","FCGR2B","ARHGAP28","MEP1A","C14orf72","LOC100130331","LOC727677","SPP2","ZP4","LOC145837","IAPP","SCARNA6","STH_246744","C9orf11_54586","CSF2_1437","NPFFR1_64106","OR2H2_7932","C9orf53_51198","FRMPD2L1_728798","C14orf166B_145497","MTNR1A_4543","PRLH_51052","GPR139_124274","PSKH2_85481","FETUB_26998","C16orf90_646174","CAPZA3_93661","PF4V1_5197","AOX2P_344454","TPPP2_122664","GH1_2688","C4orf45_152940","HOXB1_3211","LOC285768_285768","UROC1_131669","KRT74_121391","AHSG_197","RAX_30062","GSTA5_221357","SLC9A11_284525","GPR25_2848","CPA2_1358","OR4K15_81127","POM121L2_94026","ATOH7_220202","SNORD93_692210","PRTN3_5657","HIST1H1A_3024","ZNF280A_129025","OR2S2_56656","CLDN25_644672","KRT84_3890","NCRNA00113_54088","NLRP10_338322","ACCSL_390110","OR10A3_26496","KRT76_51350","LIPK_643414","TRIM15_89870","C16orf92_146378","OR7C1_26664","OR52N2_390077","CCDC60_160777","LOC400940_400940","DAZL_1618","C14orf53_440184","C2orf71_388939","PLSCR5_389158","TRIML2_205860","CCK_885","NKX2_5_1482","HTR6_3362","NKX1_2_390010","LOC100128977_100128977","C15orf50_414926","POTED_317754","GABRG3_2567","TMPRSS15_5651","OR7A5_26659","PSORS1C3_100130889","SPACA5_389852","PROK2_60675","IL1F5_26525","KLHL34_257240","C2orf51_200523","CLEC3A_10143","AVPR1B_553","CLLU1OS_574016","SLC30A10_55532","RIPPLY2_134701","TEPP_374739","KCNV1_27012"
"POM121L2_94026",0.0626229502319579,0.174625639936148,0.0529119037758663,0.0879644276366272,0.0404572970218532,0.173019446490495,0.0320621721408583,0.111404439190359,0.137254008806807,0.0834712744112454,0.0346158399912671,0.034541034591151,0.0560247789949126,0.0424225691810562,0.03512222734218,0.0296414586624247,0.0420403935646445,0.14186408914466,0.0221596561176542,0.0803679066783344,0.0317678043376829,0.0348729559850432,0.0217648769594235,0.0348391041240143,0.0176965845193857,0.0197509312423255,0.0186985996636518,0.0273625577020393,0.0293468631052622,0.0384885351271922,0.0400561690246119,0.0175889292691436,0.0443714421303267,0.0214239008344449,0.0222829511465475,0.038232033921037,0.050554015464729,0.0304961437636198,0.020726429086076,0.018552982693979,0.019904085098053,0.0169426303057113,0.0160730848449219,0.020775068437658,0.0176998128087331,0.0202722308408975,0.0322434679428259,0.0176002430772363,0.0213927623637641,0.0271513462584639,0.0312504852181082,0,0.0215514466864991,0.0195158906339936,0.028846297369477,0.0332475472579302,0.0216095746319779,0.0343066762989567,0.0259459472985831,0.030366192784505,0.0252420268690123,0.0214368974085951,0.0251685801895793,0.0258292348468013,0.0268374692107951,0.0280734877672837,0.0166502299547663,0.0326308463456779,0.0279447259825286,0.0238913127853053,0.0181991037062017,0.0173320968702345,0.0235284774459341,0.0395974434670267,0.0373961501956701,0.0301338872545015,0.027715500226332,0.0261710999172054,0.0242994623757931,0.0173466694897432,0.0563573981460121,0.0474593835589259,0.0211769081244458,0.063598469719349,0.0371774247657514,0.0214517812422388,0.034277935080819,0.0311589393680313,0.019779512175232,0.0221470967879813,0.0168362322671643,0.0383971283615518,0.0304873303677891,0.0167672801848867,0.0190098236963866,0.0324963939346778,0.0339513524302089,0.0245097962420728,0.0182026836646752,0.0183223090747835
"ATOH7_220202",0.0500831164996705,0.142073096638964,0.0405720438602731,0.0682120334599911,0.0320721212124413,0.130604228068607,0.026231259010111,0.0886106236581828,0.105376510906295,0.0645431349598844,0.0283266471022371,0.0288077086047226,0.0448826015880168,0.0318062549658429,0.0281522474890993,0.0231586763326501,0.0341964809607165,0.110164627412182,0.0172182190568614,0.0602854942945032,0.024957372384235,0.0276569266643111,0.0173736051728815,0.0272628134474904,0.0145068103893443,0.0149588165382439,0.0149808521354018,0.0215452430228437,0.0232504995333849,0.0310317389954688,0.0314221361207574,0.013704885752427,0.0341899744656973,0.0164041818826024,0.0171463309838228,0.0302572769091945,0.0407293750188433,0.0230779460206226,0.0161227496307038,0.0153552984388831,0.0149204291738965,0.0136000825236342,0.0130619911585814,0.015683898659945,0.0143748970497717,0.0160066087799164,0.0261093805519542,0.0135188066901465,0.0167868183467339,0.020432657031689,0.0241975663747824,0.0215514466864991,0,0.0149843218065634,0.0228210768733533,0.0254183073910036,0.0159974965707551,0.0272530605942208,0.0209769123151567,0.0243289987645162,0.0196468970459747,0.016443923370491,0.0193844455794718,0.0202652705509634,0.0209438317772367,0.0225651631995915,0.0132985240063873,0.0262435044620864,0.0218246715354868,0.0183420038340138,0.0149781442753402,0.0135624507107719,0.0181057262214506,0.0309618743739866,0.0293648113122845,0.0239698431639181,0.0219682234703905,0.0199580659642581,0.0196113804006539,0.0137056960421568,0.0435052831390496,0.0377138582751543,0.0159880692896677,0.048749265585633,0.0298539061877728,0.0175409887464597,0.0268541529677747,0.0253217013265134,0.0158565064004288,0.0176445671444966,0.0131780225604614,0.0299586815148402,0.0241153703347816,0.0131046839964056,0.014909886308654,0.0257415710581031,0.0258032678343595,0.0189871807611876,0.0141031962659293,0.0149350755734326
"SNORD93_692210",0.0487934201470362,0.132595994295294,0.0393225856489665,0.0655448253596334,0.0298277924142318,0.126254407384681,0.0246412141219337,0.0836493039712999,0.102209700475837,0.0628818795725204,0.0259351988552313,0.0276824362301648,0.0442840699431138,0.0324710895457659,0.0257739998599669,0.0219522098389788,0.0318608187874028,0.103103945431287,0.0156614572918665,0.0576634044337073,0.0243676041929689,0.0253756653163027,0.0162075365939642,0.0262045761431741,0.0128209735612383,0.0147742535315342,0.0141482941446673,0.0203341028587156,0.0224424692960263,0.0294035725672968,0.0296175308985388,0.0124336101577522,0.033357212182077,0.0157187531033348,0.0163096559851813,0.0278964024403836,0.0370851709918285,0.0228194747312399,0.0148846126525359,0.01480369527405,0.0149474311598626,0.0126600864599526,0.0129379493858617,0.0150766564524328,0.0135938714131899,0.0148538920757686,0.0244275641692777,0.013139425231719,0.0161319428577981,0.0197937060459283,0.0239856919592704,0.0195158906339936,0.0149843218065634,0,0.0215309693521834,0.0249297504587376,0.0161522755217454,0.025516456245855,0.019608116042047,0.0229703926508288,0.0185304216626862,0.0150754934300913,0.018664771501576,0.0198194377926423,0.0201865061051824,0.0210807296858473,0.0129573826232179,0.0249236819202512,0.0200122941787911,0.017895247056347,0.0136332913988145,0.0126723131606015,0.0175802060070631,0.0292804834562698,0.0294618436731499,0.022766897698117,0.0201811162933398,0.0197055825382268,0.0184075116067033,0.0131247650277973,0.0420695584818687,0.0362589733031475,0.0151647568434902,0.0459010523398832,0.0289985953030318,0.0160141803445565,0.0254866340565698,0.0246011163944561,0.0154413685328319,0.0165006420372904,0.0132078190850029,0.0277138800552359,0.0232418565161184,0.0127796695740637,0.0143014121261509,0.0237853857388768,0.0257962051177722,0.0182895138589261,0.014289116331494,0.0148908882794064
"PRTN3_5657",0.0707070902808816,0.189945705737739,0.0593136658972711,0.0959193461905539,0.0445927263130548,0.194056669334216,0.0363551431790801,0.123411293145218,0.148650036958667,0.0927980984877388,0.0390716363264478,0.0408964502506927,0.064506350080376,0.0448658894128153,0.0396972389540274,0.032246210371197,0.0482721790761562,0.151896128086222,0.0240662426596859,0.085228129522302,0.037109540642234,0.036659337274592,0.0239773802244411,0.0381038975849413,0.020513934796467,0.0213488925970529,0.0207112536324251,0.0296451255492761,0.03307917421208,0.042977055686083,0.0434672005695647,0.0191706607197147,0.0502355759302668,0.0234043679513141,0.025876146551516,0.0426790680685017,0.0539769439643687,0.03329251731409,0.022188281858154,0.0221276676609361,0.0213124695396699,0.0184659876336516,0.01841895979458,0.021700220524134,0.0204120497214342,0.0215125095954672,0.0362954563383234,0.0186680107591568,0.0225164811751056,0.0289156686974576,0.0349684166187227,0.028846297369477,0.0228210768733533,0.0215309693521834,0,0.0356021834751243,0.0232421096103748,0.0364034031118466,0.0279813956257505,0.0349084979303351,0.0274894970493149,0.0228926295008182,0.0275987441779787,0.0281459932659984,0.0305289817778616,0.0309644691482335,0.0180289319010719,0.0376466465953898,0.0307565622928362,0.0260459330215367,0.0199586102922921,0.0186889207409282,0.0254096773533908,0.0436383004731416,0.0424949061219977,0.0338947570823091,0.0307683126252822,0.0288102575396902,0.0281703694414212,0.018930235601897,0.0616706934758905,0.0537323043170785,0.0227803952555437,0.0677013491573636,0.0449443596601523,0.023109303996779,0.0375366188456155,0.0364876318331061,0.0226239399203996,0.0242630763282477,0.0195855239855674,0.0424793524644534,0.0331845393938034,0.0187352646707018,0.0210346175391204,0.0368006857264392,0.0376634724499348,0.0259261079619949,0.0210679402322116,0.0210378356986093
"HIST1H1A_3024",0.0787659067412572,0.214305589545259,0.0653774472203872,0.108939629383577,0.0514373360728806,0.220333957914555,0.0428444134289907,0.14055294702054,0.17793383561448,0.105806582426368,0.0438435477655242,0.0451171844231055,0.0752230006650786,0.0551008511522674,0.0448593317840617,0.0356693368454177,0.0552900477727574,0.16602822508294,0.0270912095989462,0.0945516109198981,0.0405219930060106,0.0418916797775753,0.0274013389339016,0.044709603718076,0.0218442823373069,0.0243435845906346,0.0238479658805037,0.0327058462313508,0.0378347766915817,0.0494133944209703,0.048926978421454,0.021510199816015,0.056199319619988,0.0267717513788165,0.0283284054608972,0.0487559298152899,0.0629489505772006,0.0369244928140863,0.0253285135353406,0.0253614663010756,0.023980502093082,0.0215721698944226,0.0202487506229413,0.0249020273968997,0.0228377898050344,0.0254460239948833,0.0409202463301862,0.0219055811844237,0.0264611297625112,0.031781581026658,0.0388197826895225,0.0332475472579302,0.0254183073910036,0.0249297504587376,0.0356021834751243,0,0.0277229116924345,0.0437455951860179,0.0339609510680876,0.037808135874006,0.0323390471406836,0.025858354234007,0.031364516830157,0.032469579285537,0.0320881543274839,0.0360565734916939,0.0213593607442395,0.0416099794671185,0.0344686017747467,0.0301891957458781,0.0237677259297914,0.0217973036556267,0.0294005899722434,0.0493349614868161,0.0488940664827844,0.0381674432688349,0.0352508845045061,0.0326681746016345,0.0317556329279067,0.0212465262423694,0.0682221126897554,0.0593803934191166,0.0274633858030973,0.0784893175338717,0.0484228290157971,0.0276059860561196,0.0419625171175849,0.0399642079311926,0.0260089747227722,0.0279412288877243,0.0217328249481006,0.046553259931348,0.0388655722348095,0.0213423927006855,0.0238841471915706,0.0413354652648971,0.0434283472913144,0.0296689970580523,0.0232677702935427,0.0238984314821158
"ZNF280A_129025",0.0502084565838769,0.145336865348505,0.0434886761435864,0.0747404163440809,0.0322225672929748,0.139013762314617,0.0273271355281029,0.0917849278376985,0.112444845589128,0.0716643338690632,0.0280164353022902,0.0288160308334255,0.0487952101018189,0.0353148677099577,0.0286894053676773,0.0237742121742436,0.0366079794853334,0.110878925509833,0.01696032014534,0.0613612249496829,0.0266455311732249,0.0280208597410673,0.0180473882412,0.028411838327196,0.0143645317316787,0.016092762918942,0.0150117201958221,0.0215384959017162,0.0244966718485029,0.0325318435136191,0.0315789123198599,0.0146641647617428,0.0369719870840391,0.0174082186046743,0.0188921338864049,0.0317124859685684,0.0403064242341816,0.0246788059023332,0.0168138499781428,0.0157177016728376,0.0162573293872537,0.01399694877887,0.0136085952007055,0.0167100253002719,0.0150428496451281,0.0162513104839087,0.0264436056453102,0.0139414007999817,0.0176020765480191,0.0217606017307254,0.024966251886622,0.0216095746319779,0.0159974965707551,0.0161522755217454,0.0232421096103748,0.0277229116924345,0,0.0284651141906155,0.0213163350105064,0.0249627293456755,0.0208736048376243,0.0167473037022941,0.0203594078452956,0.0210185895855551,0.0217576856002082,0.0232211797669102,0.0139924223595722,0.0271717772390143,0.0220307169369684,0.0193117351675348,0.014640231320156,0.014329575915297,0.0180710334218558,0.0312015878951273,0.0322203332231951,0.0259654996945378,0.023023956705717,0.0213963394208686,0.0209215631302879,0.014288494378225,0.0481037335787089,0.0390916311620459,0.0172345492145634,0.05249916907551,0.0310672777698445,0.0181432930665027,0.0271129325336833,0.026333652666573,0.0168891858787672,0.0186596940384835,0.0149556778708771,0.031502566516351,0.0246547323708313,0.0138480557798638,0.0153393481820017,0.0264497881388251,0.0281698648385885,0.0194158614996329,0.0152036852516755,0.0165255013392968
"OR2S2_56656",0.0798774435165645,0.228442913245185,0.0659636553981604,0.107142696836006,0.0535083502326732,0.23392279606973,0.0436165011906628,0.14316822885092,0.18132035658498,0.111050192530255,0.0443793165836747,0.0464002996405614,0.0746650510617877,0.0554355688436326,0.0463908843213819,0.0366627985555455,0.0557277948828879,0.178036725814141,0.0277589628975002,0.100810840181431,0.039451522110125,0.0447380086434482,0.0280849762141741,0.0462042486773767,0.0223349960681015,0.0252390032607204,0.0237053726017268,0.0362392217421454,0.0384867744040945,0.0509279275527451,0.0514576352539955,0.0226534504188837,0.0581574518215769,0.0287590895787026,0.0283074682441824,0.0498756276859615,0.0660021350693417,0.0395911198370595,0.0266678144592789,0.0245178453052456,0.0258046143395717,0.0221143048586999,0.0216309396101375,0.0257716858975054,0.0239523279303309,0.0263666080809651,0.0423977581039096,0.0216170656895648,0.0271230220139042,0.0350757947755061,0.0404266554346676,0.0343066762989567,0.0272530605942208,0.025516456245855,0.0364034031118466,0.0437455951860179,0.0284651141906155,0,0.0330416611754209,0.0395842439508372,0.0333743909582143,0.0270528083018987,0.0322664421320017,0.0334268224983421,0.0341929929194815,0.0366422067531684,0.0215474281572242,0.0427802417819798,0.0354883524352226,0.0302401040200837,0.0239572065425008,0.0220593119571873,0.0298280545477091,0.0508093585386578,0.0500128659026769,0.0407102983081683,0.0359209819793792,0.0337201089283044,0.0327931595260708,0.0228571494060314,0.0742215981671681,0.0625904146232816,0.0272426145780036,0.0807027492562333,0.0488629177958101,0.0281910443884259,0.0427822862575333,0.0399769054519757,0.0269154507696406,0.0282405841669269,0.0230582610983036,0.0513374737384346,0.0403545751153192,0.0222999034307216,0.0243420275344678,0.04167705396547,0.0432235184175638,0.030433794478892,0.0239771460260347,0.0245888325860529
"CLDN25_644672",0.0629770626309367,0.173706121198279,0.0510711527486857,0.0863404768413076,0.0393474472380675,0.171580955716466,0.031924968903664,0.105543471930776,0.132129982685157,0.0843064038846824,0.0346518510202593,0.0373110122461133,0.0581596786645714,0.0432088945758974,0.0345715747332391,0.0287445164307228,0.0416449252714574,0.138928360948551,0.0203352348972099,0.0792750670287756,0.0320279555223022,0.0332287835147889,0.0222656061265598,0.0351986668474946,0.0178729625170251,0.0189472800889288,0.0181705642324502,0.025815606884865,0.0296404430813874,0.0389467990806412,0.0386168355063985,0.0164886685513931,0.0444734434024362,0.0214251591664407,0.0223558267846495,0.0393071331894428,0.0482312473168863,0.0300180224986692,0.0192533812585199,0.0190023570302974,0.0195548222870196,0.0161079684924907,0.0166234254370611,0.0194474533332564,0.018292593554536,0.0197773799464559,0.0320509082141682,0.0167812163146115,0.0210883785873095,0.0252890238837988,0.0303114935675716,0.0259459472985831,0.0209769123151567,0.019608116042047,0.0279813956257505,0.0339609510680876,0.0213163350105064,0.0330416611754209,0,0.0294312929028793,0.024095494346767,0.0202768247511061,0.023960018033755,0.0255053873536668,0.0267623239540284,0.0293841898108293,0.0164826853127911,0.0328942279477718,0.0276793508704002,0.0235517098328735,0.0181070347043806,0.0164960748178089,0.0231795191437048,0.0380986230590096,0.0376178064034831,0.031449325610682,0.028069393308496,0.0244965085739368,0.0240242238983618,0.0169231972344177,0.055194525767783,0.04698540146021,0.0202364056204477,0.0630563186926783,0.0384221231385573,0.0218184185363368,0.0338967350150666,0.0323545655347096,0.019757196590457,0.0220579739727747,0.0174940997191262,0.0371505979931901,0.030972660355737,0.0163386831354159,0.0188862575410729,0.0317045882486628,0.0340991270484995,0.0243582741837529,0.0184394722823527,0.019349499454852
"KRT84_3890",0.0734902377451274,0.211759387628871,0.0594660973757684,0.103202683473845,0.0448685651493421,0.197321151930222,0.0371045649110851,0.131981427546287,0.162111703217015,0.0980339493426824,0.0402179749525976,0.0434495414751039,0.0686527559229001,0.0467611043375642,0.0420124458418669,0.0326531940899377,0.0520447371806838,0.159914241457933,0.0265385761279795,0.0903734482659156,0.0372198494866441,0.039857489217786,0.0253069615348372,0.0403976505304906,0.0213754875737224,0.0226890564349911,0.0219987456869479,0.031633126701624,0.0348586802683641,0.0455616250401915,0.0453229468191213,0.0193859724502802,0.0499276179017324,0.0247871013890291,0.0262947998572815,0.0450460696594129,0.056584035154863,0.0362012390331972,0.0230129864538317,0.022240290611822,0.0231237753656929,0.0201167718809107,0.0194021340560649,0.0235812886362878,0.022360379659538,0.0228698238328851,0.0368481493524545,0.0207861228973219,0.0252790936397434,0.0299634373877272,0.0358446822690603,0.030366192784505,0.0243289987645162,0.0229703926508288,0.0349084979303351,0.037808135874006,0.0249627293456755,0.0395842439508372,0.0294312929028793,0,0.0284582818751206,0.0239714790305702,0.028144577417308,0.0300428273419996,0.0325580747575262,0.0330977088800702,0.0202766561018878,0.0400739791505703,0.0308670190959201,0.0275942925670397,0.0218476920509483,0.019866463237388,0.0267838243163318,0.0455444522500109,0.0452919349259738,0.0361860417568696,0.0335147744231235,0.0294322686680972,0.029493345239499,0.0197487972620722,0.0654424026824271,0.0569485094843609,0.0253626818710837,0.0712795033412263,0.0462017761313946,0.0240371591635813,0.0384300972417634,0.0378285176703002,0.0242471114815492,0.0260126423758752,0.0203599575307973,0.045171455508063,0.0360151745395466,0.0203082318284492,0.0218878650911663,0.0379778277770301,0.039852461973584,0.0279527284258913,0.0214601553073562,0.0232753133440776
"NCRNA00113_54088",0.059323258608262,0.160359996299124,0.049605354474122,0.0833633174830552,0.0385647282697715,0.171928633501695,0.0301479580848413,0.105864814808827,0.128359613548893,0.0804039808040738,0.0334396160520412,0.0348744811025935,0.0539182799192205,0.04009460897903,0.0337367341685498,0.0273276351161517,0.0410726585417676,0.136295622179735,0.0208078375085262,0.0731154424131086,0.0310285861936156,0.0332303469491551,0.0209723489015731,0.0334298218381594,0.0170669285177953,0.0179477469935673,0.0181640884697864,0.0254936910844905,0.0281102166638393,0.0389653136978995,0.0382141536307915,0.0160622453206533,0.0445392460082303,0.0203285500708469,0.0216014967510437,0.036347546344233,0.0478764670393695,0.0284136103506593,0.0187122024165461,0.0192842954249139,0.0183911597778403,0.0167167625688293,0.016023038141821,0.0190589669457913,0.0173359086536483,0.0192251947021813,0.0309433576419491,0.016797245170276,0.0204004428415586,0.0243031172412363,0.0296384450206526,0.0252420268690123,0.0196468970459747,0.0185304216626862,0.0274894970493149,0.0323390471406836,0.0208736048376243,0.0333743909582143,0.024095494346767,0.0284582818751206,0,0.0201508840597164,0.0243361407915011,0.0245955745030569,0.0255215672989837,0.026283795977786,0.0155787099371547,0.0320460480229111,0.026902550676246,0.0221389346488541,0.0169725623398918,0.0159802376398056,0.0213680286688624,0.0372527017644017,0.0378187023205588,0.0281445727960786,0.0266846938609016,0.0254149137560703,0.0238624200880593,0.0168539737266713,0.0509276723369432,0.0447170446901094,0.0197583495785704,0.0599190473250349,0.0370364396423369,0.0210152966302091,0.0307351647061807,0.0295914647172314,0.0188563778437377,0.0209024409281104,0.0163705505657859,0.0370603737972128,0.0296041805817924,0.0154481781956702,0.0180568450477948,0.0312015229883971,0.0324910454406268,0.0230110798413244,0.0176181358497263,0.0182432806041119
"NLRP10_338322",0.0491957592168485,0.142275077199439,0.0390994136515667,0.0694179112770733,0.0327377125355826,0.137737887992592,0.0253066071194341,0.0881859388711252,0.10753277776597,0.0677079680856726,0.0278935548293208,0.0287245206914052,0.0463755370332119,0.0341157921904609,0.0280389080234067,0.0240048229969092,0.0336413969835575,0.111097014765269,0.0174172060030323,0.0617045901871459,0.0263051807377755,0.0279919080231079,0.0174143471764375,0.0281090540756229,0.0146390929839354,0.0158161936366504,0.0151929312986482,0.0206321849722073,0.0240405407265506,0.032850396704389,0.0325450165108484,0.0140092629546165,0.0357747420270756,0.0178430029373156,0.0183609895025075,0.0305412816574142,0.0395797417884527,0.0237093986496367,0.0159995977997054,0.0156770345063728,0.0154584776409799,0.0135254591356477,0.0132866608517208,0.0156482754134002,0.0146352183265526,0.0162247556936074,0.0257315219012103,0.0137719899141963,0.0170952915549062,0.0210583704555858,0.0244769470758923,0.0214368974085951,0.016443923370491,0.0150754934300913,0.0228926295008182,0.025858354234007,0.0167473037022941,0.0270528083018987,0.0202768247511061,0.0239714790305702,0.0201508840597164,0,0.0195211981494939,0.0205463177252763,0.0203317577979377,0.0225471481236655,0.0133809605220896,0.0260091262312711,0.0216454895247932,0.0186301755994126,0.0146221709769661,0.0136110171886372,0.0183717470554863,0.0316933835274367,0.0301218731400988,0.0238756294586902,0.0215182694518721,0.0209284247292394,0.0198381178799585,0.0141293886849562,0.0452788421590134,0.0391433837351309,0.0162089420086153,0.0513662433457729,0.0307198932538796,0.0175087442148112,0.0260807345003633,0.0259281301560429,0.016195510976945,0.0175005889729109,0.014065589102426,0.0316120642890237,0.0244064472649717,0.0132455502157452,0.0153182720084502,0.0262539294232549,0.02789404473979,0.0190628710092425,0.0144466396378826,0.0149919998980054
"ACCSL_390110",0.0585666514374575,0.164061249134322,0.048439077291717,0.0832653798612661,0.0379772151320422,0.160478399961185,0.0306066688100086,0.105850074192907,0.128668037499712,0.0786801408959842,0.0320305485568158,0.0339984188244868,0.0539980782947539,0.0381584288123575,0.0341039807979985,0.027389112935843,0.0396773757364676,0.12735099381574,0.0207819660097144,0.0736624434457076,0.0302838463882521,0.0320792032122181,0.0205571277666051,0.0325096650205927,0.0174189803372568,0.0174149791027677,0.0169190751968695,0.0255758092849292,0.0268622802635636,0.037063431104268,0.0361287817870263,0.0161289772178733,0.0418586434601512,0.0200698453160057,0.0215623356254761,0.0355082439076594,0.0465966034426293,0.0286177436024935,0.0181951922176957,0.0186907970386318,0.0178638356460418,0.0158574104778311,0.0154525197337928,0.0190690555268799,0.0164017521181446,0.0189573983134644,0.0303927297754459,0.0168008481336036,0.0197275159248959,0.0240524658515037,0.0282503200780135,0.0251685801895793,0.0193844455794718,0.018664771501576,0.0275987441779787,0.031364516830157,0.0203594078452956,0.0322664421320017,0.023960018033755,0.028144577417308,0.0243361407915011,0.0195211981494939,0,0.0234933235067652,0.024371800450446,0.0263617859570048,0.0155500602696996,0.0319781133857602,0.0257071029623193,0.0217912415386237,0.0172604982132634,0.016246846085553,0.0205350332311664,0.0364068482150966,0.0353464802682915,0.0285161855922692,0.0249716766772534,0.0246364303125011,0.0228596009076464,0.0163314874868054,0.052283435636087,0.0448554910594251,0.0191130161010457,0.0579753988080335,0.0376664634442906,0.0207523726940984,0.0320417721903438,0.0302745735572042,0.0190718747229596,0.020256077347034,0.0163549783192462,0.0361339402320282,0.0283841141226844,0.0153151222638307,0.0181574401851935,0.0303768453008028,0.0310780561434135,0.0219699791676694,0.0173817998436248,0.0178815167643834
"OR10A3_26496",0.0614243147299546,0.174213568034693,0.0496187522279424,0.0836885034069869,0.0416070104190775,0.17373141175786,0.0337284734967036,0.107755980012721,0.133960175145616,0.0820728519480141,0.0343650649688878,0.0367586610687567,0.0584836704353337,0.0417144903294654,0.0342588741426073,0.03036539467319,0.044104916957872,0.137935735893494,0.0212015978698471,0.0762379725563404,0.032650782369261,0.0347526227318589,0.0217236632786498,0.035276106867791,0.017542924824046,0.019232726525433,0.0183696800037076,0.0269944460857439,0.0285467112936505,0.0391838947395219,0.0396039819091847,0.0166917490105795,0.0429304345351429,0.0216307043253829,0.0219400689345948,0.0381065777633415,0.0503916610077989,0.0292503546897218,0.020243274897625,0.019415088588136,0.0188671217278426,0.0174463390522992,0.0168208862806053,0.0196603808798182,0.017992615988136,0.0193407698723117,0.0335916492485253,0.0165163392637611,0.0215862342480265,0.0261265295609813,0.030330852265222,0.0258292348468013,0.0202652705509634,0.0198194377926423,0.0281459932659984,0.032469579285537,0.0210185895855551,0.0334268224983421,0.0255053873536668,0.0300428273419996,0.0245955745030569,0.0205463177252763,0.0234933235067652,0,0.0270011621708649,0.027043438726148,0.0168790718035247,0.0332834211377376,0.0271467110965748,0.0231895833393452,0.0178896887729217,0.0165920815714669,0.0227577542610195,0.0382211054707991,0.0389197144053502,0.0306590162015373,0.0272520054062179,0.0260589643342701,0.0250823987655443,0.0179931991897231,0.0545628234464856,0.0465376987810474,0.0204043567420713,0.060558594969813,0.039844945132578,0.02086403397895,0.0325314225974263,0.0316749583874947,0.0207310963587005,0.0219606761543348,0.0170905356239851,0.0377199808530065,0.0304477279666957,0.0165581487869361,0.0192089283778436,0.0331860351577043,0.0349563565460283,0.0237646560362739,0.0182837597880428,0.0187037870786701
"KRT76_51350",0.0641480528447708,0.180831107074012,0.0535902066885124,0.0852527079823018,0.0387348102258692,0.187181788744606,0.0349729119485858,0.108513011928304,0.139485366928337,0.0851560601597278,0.0355630112421942,0.0384733054265311,0.0600237660548657,0.0435422217688055,0.0377268272725367,0.0297798109865588,0.0452551950820772,0.141073223658409,0.0220421518307659,0.0806166629392037,0.0318865179511225,0.0357522676372485,0.022748846243367,0.0351730039747762,0.0183233030546498,0.0198184593071221,0.0192200842502577,0.0261026989921658,0.0302999196458247,0.0405804525867426,0.0401702379823504,0.0174063468364725,0.0467220281242836,0.021622182084892,0.0239346002362405,0.0406431554484967,0.0512473449505747,0.0321155509510632,0.0208837764608134,0.0195620133252731,0.0203037701679402,0.0177099008661928,0.0175366454483791,0.0202405722494341,0.0190226569961652,0.0202035025503889,0.0342868747252451,0.0178178282592218,0.0215768053174864,0.0269360109758785,0.0319792761043855,0.0268374692107951,0.0209438317772367,0.0201865061051824,0.0305289817778616,0.0320881543274839,0.0217576856002082,0.0341929929194815,0.0267623239540284,0.0325580747575262,0.0255215672989837,0.0203317577979377,0.024371800450446,0.0270011621708649,0,0.0292727913563564,0.0176738844887584,0.033703995808997,0.0277677083964269,0.0245200148765491,0.0194505113007048,0.0174041251501005,0.0231725572009915,0.0388820854260686,0.0392029303617277,0.0302269774549024,0.0288870694413708,0.0262103069975307,0.0260713062987011,0.017820425338376,0.057204882348659,0.0485198159859397,0.0215167458861917,0.0646825119810041,0.0389556158761495,0.0221403990635585,0.0345615972616247,0.0331637676024575,0.020277449124961,0.0222908984033441,0.0176591661059732,0.0404785601477407,0.0307481697392934,0.0168750655383378,0.0191728714618275,0.0346985618194084,0.0352114011573059,0.0247867123897121,0.0186643242023475,0.0195983291849664
